Date,County,Date in Selected Range Filter,Month Name,Product Detail Selector,Month Year,Tooltip Date,Sales,Sales Detail
6/1/2021,Multnomah,TRUE,June,Total,6/1/2021,Jun-21,124982.1,124982.1
6/1/2021,Polk,TRUE,June,Total,6/1/2021,Jun-21,8752.68,8752.68
6/1/2021,Tillamook,TRUE,June,Total,6/1/2021,Jun-21,10996.62,10996.62
6/1/2021,Umatilla,TRUE,June,Total,6/1/2021,Jun-21,10325.46,10325.46
6/1/2021,Wallowa,TRUE,June,Total,6/1/2021,Jun-21,493.4,493.4
6/1/2021,Wasco,TRUE,June,Total,6/1/2021,Jun-21,5649.54,5649.54
6/1/2021,Washington,TRUE,June,Total,6/1/2021,Jun-21,73718.84,73718.84
6/1/2021,Yamhill,TRUE,June,Total,6/1/2021,Jun-21,14471.31,14471.31
7/1/2021,Baker,TRUE,July,Total,7/1/2021,Jul-21,807.64,807.64
7/1/2021,Benton,TRUE,July,Total,7/1/2021,Jul-21,6614.61,6614.61
7/1/2021,Clackamas,TRUE,July,Total,7/1/2021,Jul-21,155,155
7/1/2021,Clackamas,TRUE,July,Total,7/1/2021,Jul-21,50591.4,50591.4
7/1/2021,Clatsop,TRUE,July,Total,7/1/2021,Jul-21,17406.81,17406.81
7/1/2021,Columbia,TRUE,July,Total,7/1/2021,Jul-21,12272.46,12272.46
7/1/2021,Coos,TRUE,July,Total,7/1/2021,Jul-21,15536.27,15536.27
7/1/2021,Curry,TRUE,July,Total,7/1/2021,Jul-21,24496.92,24496.92
7/1/2021,Deschutes,TRUE,July,Total,7/1/2021,Jul-21,125.7,125.7
7/1/2021,Deschutes,TRUE,July,Total,7/1/2021,Jul-21,55028.21,55028.21
7/1/2021,Douglas,TRUE,July,Total,7/1/2021,Jul-21,23756.02,23756.02
7/1/2021,Grant,TRUE,July,Total,7/1/2021,Jul-21,300,300
7/1/2021,Harney,TRUE,July,Total,7/1/2021,Jul-21,1855.19,1855.19
7/1/2021,Hood River,TRUE,July,Total,7/1/2021,Jul-21,35,35
7/1/2021,Hood River,TRUE,July,Total,7/1/2021,Jul-21,8958.46,8958.46
7/1/2021,Jackson,TRUE,July,Total,7/1/2021,Jul-21,47387.84,47387.84
7/1/2021,Jefferson,TRUE,July,Total,7/1/2021,Jul-21,2603.76,2603.76
7/1/2021,Josephine,TRUE,July,Total,7/1/2021,Jul-21,13878.69,13878.69
7/1/2021,Klamath,TRUE,July,Total,7/1/2021,Jul-21,8263.66,8263.66
7/1/2021,Lake,TRUE,July,Total,7/1/2021,Jul-21,663.98,663.98
7/1/2021,Lane,TRUE,July,Total,7/1/2021,Jul-21,1481.51,1481.51
7/1/2021,Lane,TRUE,July,Total,7/1/2021,Jul-21,95998.4,95998.4
7/1/2021,Lincoln,TRUE,July,Total,7/1/2021,Jul-21,36859,36859
7/1/2021,Linn,TRUE,July,Total,7/1/2021,Jul-21,16030.97,16030.97
7/1/2021,Malheur,TRUE,July,Total,7/1/2021,Jul-21,31.5,31.5
7/1/2021,Malheur,TRUE,July,Total,7/1/2021,Jul-21,17024.33,17024.33
7/1/2021,Marion,TRUE,July,Total,7/1/2021,Jul-21,893.28,893.28
7/1/2021,Marion,TRUE,July,Total,7/1/2021,Jul-21,55526.12,55526.12
7/1/2021,Multnomah,TRUE,July,Total,7/1/2021,Jul-21,2858.17,2858.17
7/1/2021,Multnomah,TRUE,July,Total,7/1/2021,Jul-21,138303.29,138303.29
7/1/2021,Polk,TRUE,July,Total,7/1/2021,Jul-21,10630.52,10630.52
7/1/2021,Tillamook,TRUE,July,Total,7/1/2021,Jul-21,12071.73,12071.73
7/1/2021,Umatilla,TRUE,July,Total,7/1/2021,Jul-21,8531.94,8531.94
7/1/2021,Wallowa,TRUE,July,Total,7/1/2021,Jul-21,400.89,400.89
7/1/2021,Wasco,TRUE,July,Total,7/1/2021,Jul-21,4890.23,4890.23
7/1/2021,Washington,TRUE,July,Total,7/1/2021,Jul-21,78004.31,78004.31
7/1/2021,Yamhill,TRUE,July,Total,7/1/2021,Jul-21,14202.58,14202.58
8/1/2021,Baker,TRUE,August,Total,8/1/2021,Aug-21,285.23,285.23
8/1/2021,Benton,TRUE,August,Total,8/1/2021,Aug-21,34,34
8/1/2021,Benton,TRUE,August,Total,8/1/2021,Aug-21,5335.63,5335.63
8/1/2021,Clackamas,TRUE,August,Total,8/1/2021,Aug-21,108,108
8/1/2021,Clackamas,TRUE,August,Total,8/1/2021,Aug-21,49055.63,49055.63
8/1/2021,Clatsop,TRUE,August,Total,8/1/2021,Aug-21,15316.75,15316.75
8/1/2021,Columbia,TRUE,August,Total,8/1/2021,Aug-21,12768.83,12768.83
8/1/2021,Coos,TRUE,August,Total,8/1/2021,Aug-21,12,12
8/1/2021,Coos,TRUE,August,Total,8/1/2021,Aug-21,14980.44,14980.44
8/1/2021,Curry,TRUE,August,Total,8/1/2021,Aug-21,21834.16,21834.16
8/1/2021,Deschutes,TRUE,August,Total,8/1/2021,Aug-21,263.62,263.62
8/1/2021,Deschutes,TRUE,August,Total,8/1/2021,Aug-21,52025.52,52025.52
8/1/2021,Douglas,TRUE,August,Total,8/1/2021,Aug-21,19905.19,19905.19
8/1/2021,Grant,TRUE,August,Total,8/1/2021,Aug-21,570,570
8/1/2021,Harney,TRUE,August,Total,8/1/2021,Aug-21,1354.45,1354.45
8/1/2021,Hood River,TRUE,August,Total,8/1/2021,Aug-21,9689.4,9689.4
8/1/2021,Jackson,TRUE,August,Total,8/1/2021,Aug-21,43676.81,43676.81
8/1/2021,Jefferson,TRUE,August,Total,8/1/2021,Aug-21,2393.36,2393.36
8/1/2021,Josephine,TRUE,August,Total,8/1/2021,Aug-21,11354.8,11354.8
8/1/2021,Klamath,TRUE,August,Total,8/1/2021,Aug-21,5950.35,5950.35
8/1/2021,Lake,TRUE,August,Total,8/1/2021,Aug-21,1027.65,1027.65
8/1/2021,Lane,TRUE,August,Total,8/1/2021,Aug-21,1702.7,1702.7
8/1/2021,Lane,TRUE,August,Total,8/1/2021,Aug-21,87154.52,87154.52
8/1/2021,Lincoln,TRUE,August,Total,8/1/2021,Aug-21,32425.46,32425.46
8/1/2021,Linn,TRUE,August,Total,8/1/2021,Aug-21,14410.64,14410.64
8/1/2021,Malheur,TRUE,August,Total,8/1/2021,Aug-21,13897.28,13897.28
8/1/2021,Marion,TRUE,August,Total,8/1/2021,Aug-21,695.61,695.61
8/1/2021,Marion,TRUE,August,Total,8/1/2021,Aug-21,49451.42,49451.42
8/1/2021,Multnomah,TRUE,August,Total,8/1/2021,Aug-21,4138.83,4138.83
8/1/2021,Multnomah,TRUE,August,Total,8/1/2021,Aug-21,126758.38,126758.38
8/1/2021,Polk,TRUE,August,Total,8/1/2021,Aug-21,9918.83,9918.83
8/1/2021,Tillamook,TRUE,August,Total,8/1/2021,Aug-21,9922.57,9922.57
8/1/2021,Umatilla,TRUE,August,Total,8/1/2021,Aug-21,8300.53,8300.53
8/1/2021,Wallowa,TRUE,August,Total,8/1/2021,Aug-21,249.18,249.18
8/1/2021,Wasco,TRUE,August,Total,8/1/2021,Aug-21,5523.42,5523.42
8/1/2021,Washington,TRUE,August,Total,8/1/2021,Aug-21,73912.12,73912.12
8/1/2021,Yamhill,TRUE,August,Total,8/1/2021,Aug-21,15155.41,15155.41
9/1/2021,Baker,TRUE,September,Total,9/1/2021,Sep-21,848.61,848.61
9/1/2021,Benton,TRUE,September,Total,9/1/2021,Sep-21,6188.69,6188.69
9/1/2021,Clackamas,TRUE,September,Total,9/1/2021,Sep-21,101.84,101.84
9/1/2021,Clackamas,TRUE,September,Total,9/1/2021,Sep-21,45529.67,45529.67
9/1/2021,Clatsop,TRUE,September,Total,9/1/2021,Sep-21,13253.95,13253.95
9/1/2021,Columbia,TRUE,September,Total,9/1/2021,Sep-21,10035.23,10035.23
9/1/2021,Coos,TRUE,September,Total,9/1/2021,Sep-21,13566.3,13566.3
9/1/2021,Curry,TRUE,September,Total,9/1/2021,Sep-21,19108.89,19108.89
9/1/2021,Deschutes,TRUE,September,Total,9/1/2021,Sep-21,386,386
9/1/2021,Deschutes,TRUE,September,Total,9/1/2021,Sep-21,51050.41,51050.41
9/1/2021,Douglas,TRUE,September,Total,9/1/2021,Sep-21,21619.39,21619.39
9/1/2021,Grant,TRUE,September,Total,9/1/2021,Sep-21,410.75,410.75
9/1/2021,Harney,TRUE,September,Total,9/1/2021,Sep-21,1083.61,1083.61
9/1/2021,Hood River,TRUE,September,Total,9/1/2021,Sep-21,8379.4,8379.4
9/1/2021,Jackson,TRUE,September,Total,9/1/2021,Sep-21,36,36
9/1/2021,Jackson,TRUE,September,Total,9/1/2021,Sep-21,47457.83,47457.83
9/1/2021,Jefferson,TRUE,September,Total,9/1/2021,Sep-21,2466.74,2466.74
9/1/2021,Josephine,TRUE,September,Total,9/1/2021,Sep-21,12196.71,12196.71
9/1/2021,Klamath,TRUE,September,Total,9/1/2021,Sep-21,6648.67,6648.67
9/1/2021,Lake,TRUE,September,Total,9/1/2021,Sep-21,925.18,925.18
9/1/2021,Lane,TRUE,September,Total,9/1/2021,Sep-21,2001.91,2001.91
9/1/2021,Lane,TRUE,September,Total,9/1/2021,Sep-21,88820.81,88820.81
9/1/2021,Lincoln,TRUE,September,Total,9/1/2021,Sep-21,31389.82,31389.82
9/1/2021,Linn,TRUE,September,Total,9/1/2021,Sep-21,16084.05,16084.05
9/1/2021,Malheur,TRUE,September,Total,9/1/2021,Sep-21,31.5,31.5
9/1/2021,Malheur,TRUE,September,Total,9/1/2021,Sep-21,19323.23,19323.23
9/1/2021,Marion,TRUE,September,Total,9/1/2021,Sep-21,1122.86,1122.86
9/1/2021,Marion,TRUE,September,Total,9/1/2021,Sep-21,47961.96,47961.96
9/1/2021,Multnomah,TRUE,September,Total,9/1/2021,Sep-21,2603.62,2603.62
9/1/2021,Multnomah,TRUE,September,Total,9/1/2021,Sep-21,116287.07,116287.07
9/1/2021,Polk,TRUE,September,Total,9/1/2021,Sep-21,9776.55,9776.55
9/1/2021,Tillamook,TRUE,September,Total,9/1/2021,Sep-21,8550.39,8550.39
9/1/2021,Umatilla,TRUE,September,Total,9/1/2021,Sep-21,8316.55,8316.55
9/1/2021,Wallowa,TRUE,September,Total,9/1/2021,Sep-21,530.86,530.86
9/1/2021,Wasco,TRUE,September,Total,9/1/2021,Sep-21,4682.53,4682.53
9/1/2021,Washington,TRUE,September,Total,9/1/2021,Sep-21,72423.5,72423.5
9/1/2021,Yamhill,TRUE,September,Total,9/1/2021,Sep-21,15332.65,15332.65
10/1/2021,Baker,TRUE,October,Total,10/1/2021,Oct-21,235.33,235.33
10/1/2021,Benton,TRUE,October,Total,10/1/2021,Oct-21,6026.32,6026.32
10/1/2021,Clackamas,TRUE,October,Total,10/1/2021,Oct-21,5,5
10/1/2021,Clackamas,TRUE,October,Total,10/1/2021,Oct-21,44496.42,44496.42
10/1/2021,Clatsop,TRUE,October,Total,10/1/2021,Oct-21,11705.95,11705.95
10/1/2021,Columbia,TRUE,October,Total,10/1/2021,Oct-21,11380.29,11380.29
10/1/2021,Coos,TRUE,October,Total,10/1/2021,Oct-21,12572.3,12572.3
10/1/2021,Curry,TRUE,October,Total,10/1/2021,Oct-21,17153.41,17153.41
10/1/2021,Deschutes,TRUE,October,Total,10/1/2021,Oct-21,327.14,327.14
10/1/2021,Deschutes,TRUE,October,Total,10/1/2021,Oct-21,47744.24,47744.24
10/1/2021,Douglas,TRUE,October,Total,10/1/2021,Oct-21,19352.96,19352.96
10/1/2021,Grant,TRUE,October,Total,10/1/2021,Oct-21,402.22,402.22
10/1/2021,Harney,TRUE,October,Total,10/1/2021,Oct-21,1065.46,1065.46
10/1/2021,Hood River,TRUE,October,Total,10/1/2021,Oct-21,7875.35,7875.35
10/1/2021,Jackson,TRUE,October,Total,10/1/2021,Oct-21,142,142
10/1/2021,Jackson,TRUE,October,Total,10/1/2021,Oct-21,49134.58,49134.58
10/1/2021,Jefferson,TRUE,October,Total,10/1/2021,Oct-21,2823.24,2823.24
10/1/2021,Josephine,TRUE,October,Total,10/1/2021,Oct-21,11241.53,11241.53
10/1/2021,Klamath,TRUE,October,Total,10/1/2021,Oct-21,7740.52,7740.52
10/1/2021,Lake,TRUE,October,Total,10/1/2021,Oct-21,716.48,716.48
10/1/2021,Lane,TRUE,October,Total,10/1/2021,Oct-21,1982.23,1982.23
10/1/2021,Lane,TRUE,October,Total,10/1/2021,Oct-21,86848.45,86848.45
10/1/2021,Lincoln,TRUE,October,Total,10/1/2021,Oct-21,24684.1,24684.1
10/1/2021,Linn,TRUE,October,Total,10/1/2021,Oct-21,16181.48,16181.48
10/1/2021,Malheur,TRUE,October,Total,10/1/2021,Oct-21,35,35
10/1/2021,Malheur,TRUE,October,Total,10/1/2021,Oct-21,32193.78,32193.78
10/1/2021,Marion,TRUE,October,Total,10/1/2021,Oct-21,707.49,707.49
10/1/2021,Marion,TRUE,October,Total,10/1/2021,Oct-21,50689.97,50689.97
10/1/2021,Multnomah,TRUE,October,Total,10/1/2021,Oct-21,3237.13,3237.13
10/1/2021,Multnomah,TRUE,October,Total,10/1/2021,Oct-21,113362.06,113362.06
10/1/2021,Polk,TRUE,October,Total,10/1/2021,Oct-21,9554.18,9554.18
10/1/2021,Tillamook,TRUE,October,Total,10/1/2021,Oct-21,6951.89,6951.89
10/1/2021,Umatilla,TRUE,October,Total,10/1/2021,Oct-21,8188.5,8188.5
10/1/2021,Wallowa,TRUE,October,Total,10/1/2021,Oct-21,392.67,392.67
10/1/2021,Wasco,TRUE,October,Total,10/1/2021,Oct-21,3913.53,3913.53
10/1/2021,Washington,TRUE,October,Total,10/1/2021,Oct-21,67793.56,67793.56
10/1/2021,Yamhill,TRUE,October,Total,10/1/2021,Oct-21,13384.15,13384.15
11/1/2021,Baker,TRUE,November,Total,11/1/2021,Nov-21,265.98,265.98
11/1/2021,Benton,TRUE,November,Total,11/1/2021,Nov-21,48,48
11/1/2021,Benton,TRUE,November,Total,11/1/2021,Nov-21,4866.37,4866.37
11/1/2021,Clackamas,TRUE,November,Total,11/1/2021,Nov-21,74.9,74.9
11/1/2021,Clackamas,TRUE,November,Total,11/1/2021,Nov-21,44413.77,44413.77
11/1/2021,Clatsop,TRUE,November,Total,11/1/2021,Nov-21,9606.12,9606.12
11/1/2021,Columbia,TRUE,November,Total,11/1/2021,Nov-21,10724.63,10724.63
11/1/2021,Coos,TRUE,November,Total,11/1/2021,Nov-21,12723.17,12723.17
11/1/2021,Curry,TRUE,November,Total,11/1/2021,Nov-21,13218.29,13218.29
11/1/2021,Deschutes,TRUE,November,Total,11/1/2021,Nov-21,252.25,252.25
11/1/2021,Deschutes,TRUE,November,Total,11/1/2021,Nov-21,43012.61,43012.61
11/1/2021,Douglas,TRUE,November,Total,11/1/2021,Nov-21,50,50
11/1/2021,Douglas,TRUE,November,Total,11/1/2021,Nov-21,19433.89,19433.89
11/1/2021,Grant,TRUE,November,Total,11/1/2021,Nov-21,506.17,506.17
11/1/2021,Harney,TRUE,November,Total,11/1/2021,Nov-21,1048.46,1048.46
11/1/2021,Hood River,TRUE,November,Total,11/1/2021,Nov-21,16,16
11/1/2021,Hood River,TRUE,November,Total,11/1/2021,Nov-21,5985.07,5985.07
11/1/2021,Jackson,TRUE,November,Total,11/1/2021,Nov-21,44704.48,44704.48
11/1/2021,Jefferson,TRUE,November,Total,11/1/2021,Nov-21,2945.12,2945.12
11/1/2021,Josephine,TRUE,November,Total,11/1/2021,Nov-21,11280.48,11280.48
11/1/2021,Klamath,TRUE,November,Total,11/1/2021,Nov-21,6492.41,6492.41
11/1/2021,Lake,TRUE,November,Total,11/1/2021,Nov-21,414.27,414.27
11/1/2021,Lane,TRUE,November,Total,11/1/2021,Nov-21,2443.58,2443.58
11/1/2021,Lane,TRUE,November,Total,11/1/2021,Nov-21,81123.99,81123.99
11/1/2021,Lincoln,TRUE,November,Total,11/1/2021,Nov-21,22728.31,22728.31
11/1/2021,Linn,TRUE,November,Total,11/1/2021,Nov-21,13827.96,13827.96
11/1/2021,Malheur,TRUE,November,Total,11/1/2021,Nov-21,22511.36,22511.36
11/1/2021,Marion,TRUE,November,Total,11/1/2021,Nov-21,732.69,732.69
11/1/2021,Marion,TRUE,November,Total,11/1/2021,Nov-21,45216.65,45216.65
11/1/2021,Multnomah,TRUE,November,Total,11/1/2021,Nov-21,2622.7,2622.7
11/1/2021,Multnomah,TRUE,November,Total,11/1/2021,Nov-21,104362.43,104362.43
11/1/2021,Polk,TRUE,November,Total,11/1/2021,Nov-21,7731.03,7731.03
11/1/2021,Tillamook,TRUE,November,Total,11/1/2021,Nov-21,6261.24,6261.24
11/1/2021,Umatilla,TRUE,November,Total,11/1/2021,Nov-21,8600.33,8600.33
11/1/2021,Wallowa,TRUE,November,Total,11/1/2021,Nov-21,332.49,332.49
11/1/2021,Wasco,TRUE,November,Total,11/1/2021,Nov-21,3860.98,3860.98
11/1/2021,Washington,TRUE,November,Total,11/1/2021,Nov-21,68671.71,68671.71
11/1/2021,Yamhill,TRUE,November,Total,11/1/2021,Nov-21,13712.94,13712.94
12/1/2021,Baker,TRUE,December,Total,12/1/2021,Dec-21,248.72,248.72
12/1/2021,Benton,TRUE,December,Total,12/1/2021,Dec-21,3,3
12/1/2021,Benton,TRUE,December,Total,12/1/2021,Dec-21,5417.31,5417.31
12/1/2021,Clackamas,TRUE,December,Total,12/1/2021,Dec-21,57,57
12/1/2021,Clackamas,TRUE,December,Total,12/1/2021,Dec-21,41797.77,41797.77
12/1/2021,Clatsop,TRUE,December,Total,12/1/2021,Dec-21,11814.94,11814.94
12/1/2021,Columbia,TRUE,December,Total,12/1/2021,Dec-21,10950.58,10950.58
12/1/2021,Coos,TRUE,December,Total,12/1/2021,Dec-21,12185.57,12185.57
12/1/2021,Curry,TRUE,December,Total,12/1/2021,Dec-21,15040.69,15040.69
12/1/2021,Deschutes,TRUE,December,Total,12/1/2021,Dec-21,248.42,248.42
12/1/2021,Deschutes,TRUE,December,Total,12/1/2021,Dec-21,43878.06,43878.06
12/1/2021,Douglas,TRUE,December,Total,12/1/2021,Dec-21,19145.14,19145.14
12/1/2021,Grant,TRUE,December,Total,12/1/2021,Dec-21,328.75,328.75
12/1/2021,Harney,TRUE,December,Total,12/1/2021,Dec-21,1014.86,1014.86
12/1/2021,Hood River,TRUE,December,Total,12/1/2021,Dec-21,7009.25,7009.25
12/1/2021,Jackson,TRUE,December,Total,12/1/2021,Dec-21,44826.86,44826.86
12/1/2021,Jefferson,TRUE,December,Total,12/1/2021,Dec-21,3351.64,3351.64
12/1/2021,Josephine,TRUE,December,Total,12/1/2021,Dec-21,12662.29,12662.29
12/1/2021,Klamath,TRUE,December,Total,12/1/2021,Dec-21,7954.04,7954.04
12/1/2021,Lake,TRUE,December,Total,12/1/2021,Dec-21,397.99,397.99
12/1/2021,Lane,TRUE,December,Total,12/1/2021,Dec-21,1254.35,1254.35
12/1/2021,Lane,TRUE,December,Total,12/1/2021,Dec-21,84183.11,84183.11
12/1/2021,Lincoln,TRUE,December,Total,12/1/2021,Dec-21,22197.06,22197.06
12/1/2021,Linn,TRUE,December,Total,12/1/2021,Dec-21,14103.42,14103.42
12/1/2021,Malheur,TRUE,December,Total,12/1/2021,Dec-21,83.34,83.34
12/1/2021,Malheur,TRUE,December,Total,12/1/2021,Dec-21,19921.47,19921.47
12/1/2021,Marion,TRUE,December,Total,12/1/2021,Dec-21,936.13,936.13
12/1/2021,Marion,TRUE,December,Total,12/1/2021,Dec-21,47811.45,47811.45
12/1/2021,Multnomah,TRUE,December,Total,12/1/2021,Dec-21,2605.42,2605.42
12/1/2021,Multnomah,TRUE,December,Total,12/1/2021,Dec-21,114853.44,114853.44
12/1/2021,Polk,TRUE,December,Total,12/1/2021,Dec-21,10055.45,10055.45
12/1/2021,Tillamook,TRUE,December,Total,12/1/2021,Dec-21,6494.74,6494.74
12/1/2021,Umatilla,TRUE,December,Total,12/1/2021,Dec-21,7276.95,7276.95
12/1/2021,Wallowa,TRUE,December,Total,12/1/2021,Dec-21,370,370
12/1/2021,Wasco,TRUE,December,Total,12/1/2021,Dec-21,3479.74,3479.74
12/1/2021,Washington,TRUE,December,Total,12/1/2021,Dec-21,71455.61,71455.61
12/1/2021,Yamhill,TRUE,December,Total,12/1/2021,Dec-21,14701.49,14701.49
4/1/2021,Baker,TRUE,April,Total,4/1/2021,Apr-21,33654.02,33654.02
4/1/2021,Benton,TRUE,April,Total,4/1/2021,Apr-21,33.6,33.6
4/1/2021,Benton,TRUE,April,Total,4/1/2021,Apr-21,34070.3,34070.3
4/1/2021,Clackamas,TRUE,April,Total,4/1/2021,Apr-21,460.2,460.2
4/1/2021,Clackamas,TRUE,April,Total,4/1/2021,Apr-21,116596.75,116596.75
4/1/2021,Clatsop,TRUE,April,Total,4/1/2021,Apr-21,34583.07,34583.07
4/1/2021,Columbia,TRUE,April,Total,4/1/2021,Apr-21,25367.09,25367.09
4/1/2021,Coos,TRUE,April,Total,4/1/2021,Apr-21,30612.78,30612.78
4/1/2021,Curry,TRUE,April,Total,4/1/2021,Apr-21,24977.74,24977.74
4/1/2021,Deschutes,TRUE,April,Total,4/1/2021,Apr-21,92005.83,92005.83
4/1/2021,Douglas,TRUE,April,Total,4/1/2021,Apr-21,67891.38,67891.38
4/1/2021,Grant,TRUE,April,Total,4/1/2021,Apr-21,2345.64,2345.64
4/1/2021,Harney,TRUE,April,Total,4/1/2021,Apr-21,11867.72,11867.72
4/1/2021,Hood River,TRUE,April,Total,4/1/2021,Apr-21,14342.33,14342.33
4/1/2021,Jackson,TRUE,April,Total,4/1/2021,Apr-21,48,48
4/1/2021,Jackson,TRUE,April,Total,4/1/2021,Apr-21,131552.53,131552.53
4/1/2021,Jefferson,TRUE,April,Total,4/1/2021,Apr-21,23334.24,23334.24
4/1/2021,Josephine,TRUE,April,Total,4/1/2021,Apr-21,54485.97,54485.97
4/1/2021,Klamath,TRUE,April,Total,4/1/2021,Apr-21,67284.83,67284.83
4/1/2021,Lake,TRUE,April,Total,4/1/2021,Apr-21,107.66,107.66
4/1/2021,Lane,TRUE,April,Total,4/1/2021,Apr-21,3193.13,3193.13
4/1/2021,Lane,TRUE,April,Total,4/1/2021,Apr-21,231575.52,231575.52
4/1/2021,Lincoln,TRUE,April,Total,4/1/2021,Apr-21,43517.03,43517.03
4/1/2021,Linn,TRUE,April,Total,4/1/2021,Apr-21,156,156
4/1/2021,Linn,TRUE,April,Total,4/1/2021,Apr-21,158405.93,158405.93
4/1/2021,Malheur,TRUE,April,Total,4/1/2021,Apr-21,90,90
4/1/2021,Malheur,TRUE,April,Total,4/1/2021,Apr-21,580426.07,580426.07
4/1/2021,Marion,TRUE,April,Total,4/1/2021,Apr-21,6136.56,6136.56
4/1/2021,Marion,TRUE,April,Total,4/1/2021,Apr-21,339571.14,339571.14
4/1/2021,Multnomah,TRUE,April,Total,4/1/2021,Apr-21,10692.45,10692.45
4/1/2021,Multnomah,TRUE,April,Total,4/1/2021,Apr-21,254084.44,254084.44
4/1/2021,Polk,TRUE,April,Total,4/1/2021,Apr-21,73369.91,73369.91
4/1/2021,Tillamook,TRUE,April,Total,4/1/2021,Apr-21,23180.28,23180.28
4/1/2021,Umatilla,TRUE,April,Total,4/1/2021,Apr-21,59997.07,59997.07
4/1/2021,Wallowa,TRUE,April,Total,4/1/2021,Apr-21,2163,2163
4/1/2021,Wasco,TRUE,April,Total,4/1/2021,Apr-21,23513.27,23513.27
4/1/2021,Washington,TRUE,April,Total,4/1/2021,Apr-21,190580.36,190580.36
4/1/2021,Yamhill,TRUE,April,Total,4/1/2021,Apr-21,63,63
4/1/2021,Yamhill,TRUE,April,Total,4/1/2021,Apr-21,68254.84,68254.84
5/1/2021,Baker,TRUE,May,Total,5/1/2021,May-21,34655.09,34655.09
5/1/2021,Benton,TRUE,May,Total,5/1/2021,May-21,214.67,214.67
5/1/2021,Benton,TRUE,May,Total,5/1/2021,May-21,39859.32,39859.32
5/1/2021,Clackamas,TRUE,May,Total,5/1/2021,May-21,401.84,401.84
5/1/2021,Clackamas,TRUE,May,Total,5/1/2021,May-21,142981.9,142981.9
5/1/2021,Clatsop,TRUE,May,Total,5/1/2021,May-21,48375.47,48375.47
5/1/2021,Columbia,TRUE,May,Total,5/1/2021,May-21,29986.44,29986.44
5/1/2021,Coos,TRUE,May,Total,5/1/2021,May-21,46820.47,46820.47
5/1/2021,Curry,TRUE,May,Total,5/1/2021,May-21,31186.52,31186.52
5/1/2021,Deschutes,TRUE,May,Total,5/1/2021,May-21,35,35
5/1/2021,Deschutes,TRUE,May,Total,5/1/2021,May-21,151025.66,151025.66
5/1/2021,Douglas,TRUE,May,Total,5/1/2021,May-21,73731.33,73731.33
5/1/2021,Grant,TRUE,May,Total,5/1/2021,May-21,4820.05,4820.05
5/1/2021,Harney,TRUE,May,Total,5/1/2021,May-21,15546.4,15546.4
5/1/2021,Hood River,TRUE,May,Total,5/1/2021,May-21,16894.14,16894.14
5/1/2021,Jackson,TRUE,May,Total,5/1/2021,May-21,163360.73,163360.73
5/1/2021,Jefferson,TRUE,May,Total,5/1/2021,May-21,33482.41,33482.41
5/1/2021,Josephine,TRUE,May,Total,5/1/2021,May-21,67206.62,67206.62
5/1/2021,Klamath,TRUE,May,Total,5/1/2021,May-21,54430.03,54430.03
5/1/2021,Lake,TRUE,May,Total,5/1/2021,May-21,665.3,665.3
5/1/2021,Lane,TRUE,May,Total,5/1/2021,May-21,4076.3,4076.3
5/1/2021,Lane,TRUE,May,Total,5/1/2021,May-21,306291.31,306291.31
5/1/2021,Lincoln,TRUE,May,Total,5/1/2021,May-21,66539.66,66539.66
5/1/2021,Linn,TRUE,May,Total,5/1/2021,May-21,39,39
5/1/2021,Linn,TRUE,May,Total,5/1/2021,May-21,172654.12,172654.12
5/1/2021,Malheur,TRUE,May,Total,5/1/2021,May-21,225.21,225.21
5/1/2021,Malheur,TRUE,May,Total,5/1/2021,May-21,680774.71,680774.71
5/1/2021,Marion,TRUE,May,Total,5/1/2021,May-21,9136.59,9136.59
5/1/2021,Marion,TRUE,May,Total,5/1/2021,May-21,394522.32,394522.32
5/1/2021,Multnomah,TRUE,May,Total,5/1/2021,May-21,8920.44,8920.44
5/1/2021,Multnomah,TRUE,May,Total,5/1/2021,May-21,304255.12,304255.12
5/1/2021,Polk,TRUE,May,Total,5/1/2021,May-21,77368.6,77368.6
5/1/2021,Tillamook,TRUE,May,Total,5/1/2021,May-21,21773.26,21773.26
5/1/2021,Umatilla,TRUE,May,Total,5/1/2021,May-21,70680.05,70680.05
5/1/2021,Wallowa,TRUE,May,Total,5/1/2021,May-21,2944.29,2944.29
5/1/2021,Wasco,TRUE,May,Total,5/1/2021,May-21,27924.22,27924.22
5/1/2021,Washington,TRUE,May,Total,5/1/2021,May-21,276218.64,276218.64
5/1/2021,Yamhill,TRUE,May,Total,5/1/2021,May-21,80412.08,80412.08
6/1/2021,Baker,TRUE,June,Total,6/1/2021,Jun-21,39267.27,39267.27
6/1/2021,Benton,TRUE,June,Total,6/1/2021,Jun-21,225.2,225.2
6/1/2021,Benton,TRUE,June,Total,6/1/2021,Jun-21,45249.36,45249.36
6/1/2021,Clackamas,TRUE,June,Total,6/1/2021,Jun-21,581.25,581.25
6/1/2021,Clackamas,TRUE,June,Total,6/1/2021,Jun-21,156173.26,156173.26
6/1/2021,Clatsop,TRUE,June,Total,6/1/2021,Jun-21,70971.2,70971.2
6/1/2021,Columbia,TRUE,June,Total,6/1/2021,Jun-21,38565.31,38565.31
6/1/2021,Coos,TRUE,June,Total,6/1/2021,Jun-21,52,52
6/1/2021,Coos,TRUE,June,Total,6/1/2021,Jun-21,55537.37,55537.37
