SalesMonthDate,Product Type,County,Market Share County,Sales
2021-06-01,Industrial Hemp Commodity/Product,Wasco,1.02,5670.9
2021-06-01,Industrial Hemp Commodity/Product,Washington,0.84,77177.18
2021-06-01,Industrial Hemp Commodity/Product,Yamhill,0.83,14802.47
2021-06-01,Inhalable Product with Non-Cannabis Additives,Baker,9.64,40189.979999999996
2021-06-01,Inhalable Product with Non-Cannabis Additives,Benton,3.55,46730.649999999994
2021-06-01,Inhalable Product with Non-Cannabis Additives,Clackamas,3.24,163505.56
2021-06-01,Inhalable Product with Non-Cannabis Additives,Clatsop,4.73,72568.83
2021-06-01,Inhalable Product with Non-Cannabis Additives,Columbia,4.16,40330.189999999995
2021-06-01,Inhalable Product with Non-Cannabis Additives,Coos,3.27,57340.990000000005
2021-06-01,Inhalable Product with Non-Cannabis Additives,Curry,3.31,38101.62
2021-06-01,Inhalable Product with Non-Cannabis Additives,Deschutes,3.52,178715.96
2021-06-01,Inhalable Product with Non-Cannabis Additives,Douglas,4.23,94713.97
2021-06-01,Inhalable Product with Non-Cannabis Additives,Grant,4.63,4988.58
2021-06-01,Inhalable Product with Non-Cannabis Additives,Harney,8.63,15739.89
2021-06-01,Inhalable Product with Non-Cannabis Additives,Hood River,2.92,19294.58
2021-06-01,Inhalable Product with Non-Cannabis Additives,Jackson,3.84,186054.06999999998
2021-06-01,Inhalable Product with Non-Cannabis Additives,Jefferson,5.96,30526.41
2021-06-01,Inhalable Product with Non-Cannabis Additives,Josephine,4.01,76267.01999999999
2021-06-01,Inhalable Product with Non-Cannabis Additives,Klamath,2.62,36370.770000000004
2021-06-01,Inhalable Product with Non-Cannabis Additives,Lake,1.52,2287.8199999999997
2021-06-01,Inhalable Product with Non-Cannabis Additives,Lane,3.71,339416.06
2021-06-01,Inhalable Product with Non-Cannabis Additives,Lincoln,3.99,87157.8
2021-06-01,Inhalable Product with Non-Cannabis Additives,Linn,7.61,180959.7
2021-06-01,Inhalable Product with Non-Cannabis Additives,Malheur,5.66,496771.7
2021-06-01,Inhalable Product with Non-Cannabis Additives,Marion,6.66,432996.78
2021-06-01,Inhalable Product with Non-Cannabis Additives,Multnomah,1.46,387844.43000000005
2021-06-01,Inhalable Product with Non-Cannabis Additives,Polk,7.41,80721.67
2021-06-01,Inhalable Product with Non-Cannabis Additives,Tillamook,3.44,30137.09
2021-06-01,Inhalable Product with Non-Cannabis Additives,Umatilla,4.94,72541.67
2021-06-01,Inhalable Product with Non-Cannabis Additives,Wallowa,2.29,2386.57
2021-06-01,Inhalable Product with Non-Cannabis Additives,Wasco,5.65,31432.11
2021-06-01,Inhalable Product with Non-Cannabis Additives,Washington,3.1,285020.88
2021-06-01,Inhalable Product with Non-Cannabis Additives,Yamhill,4.82,85690.91
2021-06-01,Other,Baker,6.77,28218.73
2021-06-01,Other,Benton,3.55,46756.25
2021-06-01,Other,Clackamas,6.1,308319.99999999994
2021-06-01,Other,Clatsop,6.89,105755.53
2021-06-01,Other,Columbia,7.33,71070.53
2021-06-01,Other,Coos,4.43,77840.62
2021-06-01,Other,Curry,3.53,40657.219999999994
2021-06-01,Other,Deschutes,5.68,288559.51999999996
2021-06-01,Other,Douglas,4.86,108891.88
2021-06-01,Other,Grant,2.87,3086.38
2021-06-01,Other,Harney,7.77,14163.87
2021-06-01,Other,Hood River,4.74,31268.38
2021-06-01,Other,Jackson,5.2,252334.16999999998
2021-06-01,Other,Jefferson,5.86,29990.51
2021-06-01,Other,Josephine,6.32,120258.05
2021-06-01,Other,Klamath,6.12,84942.32999999999
2021-06-01,Other,Lake,5.92,8891.43
2021-06-01,Other,Lane,4.35,398303.50000000006
2021-06-01,Other,Lincoln,5.35,116971.15
2021-06-01,Other,Linn,4.36,103794.16999999998
2021-06-01,Other,Malheur,7.95,697237.5
2021-06-01,Other,Marion,3.48,225837.34
2021-06-01,Other,Multnomah,4.28,1138317.5
2021-06-01,Other,Polk,2.2,24012.07
2021-06-01,Other,Tillamook,6.02,52769.86
2021-06-01,Other,Umatilla,6.02,88357.75
2021-06-01,Other,Wallowa,1.76,1827.92
2021-06-01,Other,Wasco,4.2,23380.769999999997
2021-06-01,Other,Washington,8.03,739632.03
2021-06-01,Other,Yamhill,3.88,68925.55
2021-06-01,Usable MJ,Baker,53.78,224278.24
2021-06-01,Usable MJ,Benton,55.71,732895.03
2021-06-01,Usable MJ,Clackamas,54.56,2757106.0199999996
2021-06-01,Usable MJ,Clatsop,53.02,813970.59
2021-06-01,Usable MJ,Columbia,52.22,506595.15
2021-06-01,Usable MJ,Coos,56.37,989539.31
2021-06-01,Usable MJ,Curry,55.79,642936.7999999999
2021-06-01,Usable MJ,Deschutes,50.45,2564356.29
2021-06-01,Usable MJ,Douglas,52.19,1169508.6199999999
2021-06-01,Usable MJ,Grant,53.86,57976.740000000005
2021-06-01,Usable MJ,Harney,51.01,93024.34999999999
2021-06-01,Usable MJ,Hood River,57.51,379527.82000000007
2021-06-01,Usable MJ,Jackson,53.08,2573585.0100000002
2021-06-01,Usable MJ,Jefferson,50.92,260691.63999999998
2021-06-01,Usable MJ,Josephine,51.66,983712.3
2021-06-01,Usable MJ,Klamath,51.47,714201.48
2021-06-01,Usable MJ,Lake,51.16,76778.26
2021-06-01,Usable MJ,Lane,56.14,5141415.68
2021-06-01,Usable MJ,Lincoln,54.44,1189689.46
2021-06-01,Usable MJ,Linn,51.84,1232805.0899999999
2021-06-01,Usable MJ,Malheur,49.88,4376233.58
2021-06-01,Usable MJ,Marion,54.34,3530513.94
2021-06-01,Usable MJ,Multnomah,65.31,17385026.75
2021-06-01,Usable MJ,Polk,47.83,521105.02999999997
2021-06-01,Usable MJ,Tillamook,54.32,476061.29000000004
2021-06-01,Usable MJ,Umatilla,48.06,705260.79
2021-06-01,Usable MJ,Wallowa,56.95,59247.48
2021-06-01,Usable MJ,Wasco,53.66,298405.88999999996
2021-06-01,Usable MJ,Washington,51.58,4749833.9799999995
2021-06-01,Usable MJ,Yamhill,49.52,879963.64
2021-07-01,Concentrate/Extract,Baker,20.98,90697.34
2021-07-01,Concentrate/Extract,Benton,26.22,348281.39
2021-07-01,Concentrate/Extract,Clackamas,23.4,1252700.56
2021-07-01,Concentrate/Extract,Clatsop,21.24,356160.99
2021-07-01,Concentrate/Extract,Columbia,23.48,238852.31
2021-07-01,Concentrate/Extract,Coos,24.95,462132.17999999993
2021-07-01,Concentrate/Extract,Curry,22.29,272601.32
2021-07-01,Concentrate/Extract,Deschutes,24.96,1323123.5699999998
2021-07-01,Concentrate/Extract,Douglas,29.46,703853.44
2021-07-01,Concentrate/Extract,Grant,29.05,29699.34
2021-07-01,Concentrate/Extract,Harney,20.93,38113.409999999996
2021-07-01,Concentrate/Extract,Hood River,21.8,157410.25
2021-07-01,Concentrate/Extract,Jackson,27.49,1370152.4100000001
2021-07-01,Concentrate/Extract,Jefferson,27.06,140302.91999999998
2021-07-01,Concentrate/Extract,Josephine,28.78,569799.79
2021-07-01,Concentrate/Extract,Klamath,31.91,462701.8
2021-07-01,Concentrate/Extract,Lake,32.49,50794.19
2021-07-01,Concentrate/Extract,Lane,24.79,2336680.51
2021-07-01,Concentrate/Extract,Lincoln,21.25,499121.19999999995
2021-07-01,Concentrate/Extract,Linn,26.89,663025.77
2021-07-01,Concentrate/Extract,Malheur,25.84,2418562.3299999996
2021-07-01,Concentrate/Extract,Marion,26.38,1774548.01
2021-07-01,Concentrate/Extract,Multnomah,19.65,5291372.52
2021-07-01,Concentrate/Extract,Polk,32.13,360810.58
2021-07-01,Concentrate/Extract,Tillamook,21.74,202332.74
2021-07-01,Concentrate/Extract,Umatilla,29.98,459583.54
2021-07-01,Concentrate/Extract,Wallowa,27.55,33412.700000000004
2021-07-01,Concentrate/Extract,Wasco,26.75,153819.95
2021-07-01,Concentrate/Extract,Washington,24.28,2339929.15
2021-07-01,Concentrate/Extract,Yamhill,29.66,542133.49
2021-07-01,Edible/Tincture,Baker,11.4,49275.810000000005
2021-07-01,Edible/Tincture,Benton,12.36,164245.58000000002
2021-07-01,Edible/Tincture,Clackamas,12.51,669978.3999999999
2021-07-01,Edible/Tincture,Clatsop,15.55,260837.04
2021-07-01,Edible/Tincture,Columbia,11.12,113098.11
2021-07-01,Edible/Tincture,Coos,10.37,192056.95
2021-07-01,Edible/Tincture,Curry,12.03,147148.03
2021-07-01,Edible/Tincture,Deschutes,14.38,762476.61
2021-07-01,Edible/Tincture,Douglas,8.88,212114.29
2021-07-01,Edible/Tincture,Grant,10.07,10290.279999999999
2021-07-01,Edible/Tincture,Harney,11.64,21195.289999999997
2021-07-01,Edible/Tincture,Hood River,14.07,101588.27
2021-07-01,Edible/Tincture,Jackson,10.28,512193.38000000006
2021-07-01,Edible/Tincture,Jefferson,8.33,43209.700000000004
2021-07-01,Edible/Tincture,Josephine,8.96,177446.40999999997
2021-07-01,Edible/Tincture,Klamath,7.91,114708.45
2021-07-01,Edible/Tincture,Lake,8.75,13676.07
2021-07-01,Edible/Tincture,Lane,10.43,982742.92
2021-07-01,Edible/Tincture,Lincoln,14.39,338027.32
2021-07-01,Edible/Tincture,Linn,9.43,232612.71
2021-07-01,Edible/Tincture,Malheur,10.64,996201.46
2021-07-01,Edible/Tincture,Marion,9.07,609968.78
2021-07-01,Edible/Tincture,Multnomah,10.69,2877365.38
2021-07-01,Edible/Tincture,Polk,9.37,105214.72
2021-07-01,Edible/Tincture,Tillamook,15.75,146613.41
2021-07-01,Edible/Tincture,Umatilla,8.2,125694.98
2021-07-01,Edible/Tincture,Wallowa,14.58,17688.9
2021-07-01,Edible/Tincture,Wasco,8.59,49416.64000000001
2021-07-01,Edible/Tincture,Washington,13.25,1277313.6600000001
2021-07-01,Edible/Tincture,Yamhill,11.27,205983.59
2021-07-01,Industrial Hemp,Coos,0.0,18.26
2021-07-01,Industrial Hemp,Deschutes,0.01,482.04999999999995
2021-07-01,Industrial Hemp,Grant,0.09,96.02
2021-07-01,Industrial Hemp,Multnomah,0.0,419.53
2021-07-01,Industrial Hemp,Polk,0.0,10.0
2021-07-01,Industrial Hemp,Yamhill,0.01,179.4
2021-07-01,Industrial Hemp Commodity/Product,Baker,0.19,807.64
2021-07-01,Industrial Hemp Commodity/Product,Benton,0.52,6878.86
2021-07-01,Industrial Hemp Commodity/Product,Clackamas,0.98,52379.9
2021-07-01,Industrial Hemp Commodity/Product,Clatsop,1.08,18061.300000000003
2021-07-01,Industrial Hemp Commodity/Product,Columbia,1.27,12875.66
2021-07-01,Industrial Hemp Commodity/Product,Coos,0.9,16747.75
2021-07-01,Industrial Hemp Commodity/Product,Curry,2.04,24954.17
2021-07-01,Industrial Hemp Commodity/Product,Deschutes,1.09,57943.63
2021-07-01,Industrial Hemp Commodity/Product,Douglas,1.02,24444.65
2021-07-01,Industrial Hemp Commodity/Product,Grant,0.29,300.49
2021-07-01,Industrial Hemp Commodity/Product,Harney,1.03,1877.69
2021-07-01,Industrial Hemp Commodity/Product,Hood River,1.27,9180.15
2021-07-01,Industrial Hemp Commodity/Product,Jackson,1.01,50162.32
2021-07-01,Industrial Hemp Commodity/Product,Jefferson,0.54,2791.53
2021-07-01,Industrial Hemp Commodity/Product,Josephine,0.74,14634.69
2021-07-01,Industrial Hemp Commodity/Product,Klamath,0.59,8524.01
2021-07-01,Industrial Hemp Commodity/Product,Lake,0.47,738.98
2021-07-01,Industrial Hemp Commodity/Product,Lane,1.08,102138.35999999999
2021-07-01,Industrial Hemp Commodity/Product,Lincoln,1.72,40339.05
2021-07-01,Industrial Hemp Commodity/Product,Linn,0.69,17067.04
2021-07-01,Industrial Hemp Commodity/Product,Malheur,0.18,17055.83
2021-07-01,Industrial Hemp Commodity/Product,Marion,0.9,60283.44
2021-07-01,Industrial Hemp Commodity/Product,Multnomah,0.55,147193.83000000002
2021-07-01,Industrial Hemp Commodity/Product,Polk,1.05,11806.37
2021-07-01,Industrial Hemp Commodity/Product,Tillamook,1.36,12646.369999999999
2021-07-01,Industrial Hemp Commodity/Product,Umatilla,0.57,8771.09
2021-07-01,Industrial Hemp Commodity/Product,Wallowa,0.34,415.06
2021-07-01,Industrial Hemp Commodity/Product,Wasco,0.86,4965.5199999999995
2021-07-01,Industrial Hemp Commodity/Product,Washington,0.85,81752.68
2021-07-01,Industrial Hemp Commodity/Product,Yamhill,0.79,14403.09
2021-07-01,Inhalable Product with Non-Cannabis Additives,Baker,7.45,32188.55
2021-07-01,Inhalable Product with Non-Cannabis Additives,Benton,2.87,38137.35
2021-07-01,Inhalable Product with Non-Cannabis Additives,Clackamas,2.87,153768.05
2021-07-01,Inhalable Product with Non-Cannabis Additives,Clatsop,3.35,56245.18
2021-07-01,Inhalable Product with Non-Cannabis Additives,Columbia,4.87,49582.57
2021-07-01,Inhalable Product with Non-Cannabis Additives,Coos,3.37,62405.43
2021-07-01,Inhalable Product with Non-Cannabis Additives,Curry,4.1,50143.770000000004
2021-07-01,Inhalable Product with Non-Cannabis Additives,Deschutes,3.12,165603.66
2021-07-01,Inhalable Product with Non-Cannabis Additives,Douglas,3.91,93409.15000000001
2021-07-01,Inhalable Product with Non-Cannabis Additives,Grant,5.59,5714.44
2021-07-01,Inhalable Product with Non-Cannabis Additives,Harney,10.59,19285.4
2021-07-01,Inhalable Product with Non-Cannabis Additives,Hood River,2.81,20300.32
2021-07-01,Inhalable Product with Non-Cannabis Additives,Jackson,3.78,188221.39
2021-07-01,Inhalable Product with Non-Cannabis Additives,Jefferson,6.56,34003.53
2021-07-01,Inhalable Product with Non-Cannabis Additives,Josephine,4.25,84086.26999999999
2021-07-01,Inhalable Product with Non-Cannabis Additives,Klamath,3.87,56086.32
2021-07-01,Inhalable Product with Non-Cannabis Additives,Lake,0.19,298.89
2021-07-01,Inhalable Product with Non-Cannabis Additives,Lane,3.72,350186.48
2021-07-01,Inhalable Product with Non-Cannabis Additives,Lincoln,3.74,87865.94
2021-07-01,Inhalable Product with Non-Cannabis Additives,Linn,6.82,168180.54
2021-07-01,Inhalable Product with Non-Cannabis Additives,Malheur,5.18,484437.35000000003
2021-07-01,Inhalable Product with Non-Cannabis Additives,Marion,6.52,438896.16
2021-07-01,Inhalable Product with Non-Cannabis Additives,Multnomah,1.37,369090.57
2021-07-01,Inhalable Product with Non-Cannabis Additives,Polk,7.13,80049.34000000001
2021-07-01,Inhalable Product with Non-Cannabis Additives,Tillamook,3.07,28557.129999999997
2021-07-01,Inhalable Product with Non-Cannabis Additives,Umatilla,5.62,86077.58
2021-07-01,Inhalable Product with Non-Cannabis Additives,Wallowa,1.09,1325.6899999999998
2021-07-01,Inhalable Product with Non-Cannabis Additives,Wasco,5.52,31718.920000000002
2021-07-01,Inhalable Product with Non-Cannabis Additives,Washington,2.85,274283.70999999996
2021-07-01,Inhalable Product with Non-Cannabis Additives,Yamhill,4.34,79399.13
2021-07-01,Other,Baker,7.13,30811.120000000003
2021-07-01,Other,Benton,3.69,49057.61
2021-07-01,Other,Clackamas,6.12,327556.39
2021-07-01,Other,Clatsop,6.97,116851.38
2021-07-01,Other,Columbia,6.62,67384.94
2021-07-01,Other,Coos,4.56,84395.62
2021-07-01,Other,Curry,2.9,35480.17
2021-07-01,Other,Deschutes,5.61,297518.21
2021-07-01,Other,Douglas,3.95,94240.44
2021-07-01,Other,Grant,2.0,2039.85
2021-07-01,Other,Harney,6.0,10919.51
2021-07-01,Other,Hood River,3.54,25527.37
2021-07-01,Other,Jackson,4.82,240250.42
2021-07-01,Other,Jefferson,4.56,23662.34
2021-07-01,Other,Josephine,5.31,105081.6
2021-07-01,Other,Klamath,4.9,71002.1
2021-07-01,Other,Lake,6.1,9544.16
2021-07-01,Other,Lane,3.82,359968.27999999997
2021-07-01,Other,Lincoln,5.28,124079.51000000001
2021-07-01,Other,Linn,4.17,102841.34999999999
2021-07-01,Other,Malheur,8.35,781904.14
2021-07-01,Other,Marion,3.29,221483.47
2021-07-01,Other,Multnomah,4.02,1082124.75
2021-07-01,Other,Polk,2.3,25828.37
2021-07-01,Other,Tillamook,6.62,61571.53
2021-07-01,Other,Umatilla,6.87,105323.88999999998
2021-07-01,Other,Wallowa,1.17,1423.1799999999998
2021-07-01,Other,Wasco,4.3,24707.83
2021-07-01,Other,Washington,7.6,732600.92
2021-07-01,Other,Yamhill,4.15,75852.48
2021-07-01,Usable MJ,Baker,52.86,228548.31
2021-07-01,Usable MJ,Benton,54.34,721840.0000000001
2021-07-01,Usable MJ,Clackamas,54.12,2897353.2399999998
2021-07-01,Usable MJ,Clatsop,51.81,868729.2500000001
2021-07-01,Usable MJ,Columbia,52.64,535542.62
2021-07-01,Usable MJ,Coos,55.85,1034285.0199999999
2021-07-01,Usable MJ,Curry,56.64,692614.15
2021-07-01,Usable MJ,Deschutes,50.82,2693921.7899999996
2021-07-01,Usable MJ,Douglas,52.78,1260780.88
2021-07-01,Usable MJ,Grant,52.91,54080.369999999995
2021-07-01,Usable MJ,Harney,49.81,90693.66
2021-07-01,Usable MJ,Hood River,56.52,408109.68
2021-07-01,Usable MJ,Jackson,52.62,2622587.2600000002
2021-07-01,Usable MJ,Jefferson,52.95,274562.26
2021-07-01,Usable MJ,Josephine,51.97,1028935.79
2021-07-01,Usable MJ,Klamath,50.83,737084.47
2021-07-01,Usable MJ,Lake,52.0,81304.05
2021-07-01,Usable MJ,Lane,56.17,5294072.63
2021-07-01,Usable MJ,Lincoln,53.61,1259100.42
2021-07-01,Usable MJ,Linn,52.0,1282133.18
2021-07-01,Usable MJ,Malheur,49.8,4661625.630000001
2021-07-01,Usable MJ,Marion,53.84,3621355.5500000003
2021-07-01,Usable MJ,Multnomah,63.72,17155124.189999998
2021-07-01,Usable MJ,Polk,48.02,539146.2999999999
2021-07-01,Usable MJ,Tillamook,51.47,479054.66
2021-07-01,Usable MJ,Umatilla,48.76,747354.61
2021-07-01,Usable MJ,Wallowa,55.26,67033.56
2021-07-01,Usable MJ,Wasco,53.97,310336.47
2021-07-01,Usable MJ,Washington,51.17,4931107.149999999
2021-07-01,Usable MJ,Yamhill,49.77,909634.2700000001
2021-08-01,Concentrate/Extract,Baker,21.76,88598.29000000001
2021-08-01,Concentrate/Extract,Benton,25.84,334315.98
2021-08-01,Concentrate/Extract,Clackamas,23.49,1232199.1
2021-08-01,Concentrate/Extract,Clatsop,21.43,347315.37
2021-08-01,Concentrate/Extract,Columbia,23.48,227045.24000000002
2021-08-01,Concentrate/Extract,Coos,24.45,438592.55
2021-08-01,Concentrate/Extract,Curry,22.15,253809.6
2021-08-01,Concentrate/Extract,Deschutes,25.37,1317371.86
2021-08-01,Concentrate/Extract,Douglas,28.29,643550.76
2021-08-01,Concentrate/Extract,Grant,27.91,26641.13
2021-08-01,Concentrate/Extract,Harney,20.29,36631.22
2021-08-01,Concentrate/Extract,Hood River,22.9,157158.17
2021-08-01,Concentrate/Extract,Jackson,27.64,1275970.26
2021-08-01,Concentrate/Extract,Jefferson,27.13,143335.98
2021-08-01,Concentrate/Extract,Josephine,29.02,532729.42
2021-08-01,Concentrate/Extract,Klamath,31.82,441273.9
2021-08-01,Concentrate/Extract,Lake,31.47,46734.22
2021-08-01,Concentrate/Extract,Lane,24.44,2219334.5
2021-08-01,Concentrate/Extract,Lincoln,21.01,473813.52999999997
2021-08-01,Concentrate/Extract,Linn,26.91,643584.64
2021-08-01,Concentrate/Extract,Malheur,24.21,2210105.98
2021-08-01,Concentrate/Extract,Marion,26.13,1694444.96
2021-08-01,Concentrate/Extract,Multnomah,19.16,4979045.81
2021-08-01,Concentrate/Extract,Polk,31.16,339462.11
2021-08-01,Concentrate/Extract,Tillamook,21.88,196483.58
2021-08-01,Concentrate/Extract,Umatilla,31.12,477580.7
2021-08-01,Concentrate/Extract,Wallowa,24.74,26374.43
2021-08-01,Concentrate/Extract,Wasco,26.89,150381.05
2021-08-01,Concentrate/Extract,Washington,24.52,2293095.9699999997
2021-08-01,Concentrate/Extract,Yamhill,29.45,527648.4099999999
2021-08-01,Edible/Tincture,Baker,11.12,45276.850000000006
2021-08-01,Edible/Tincture,Benton,11.55,149446.55000000002
2021-08-01,Edible/Tincture,Clackamas,12.52,656653.18
2021-08-01,Edible/Tincture,Clatsop,15.39,249311.62
2021-08-01,Edible/Tincture,Columbia,11.17,108030.54999999999
2021-08-01,Edible/Tincture,Coos,11.03,197904.96000000002
2021-08-01,Edible/Tincture,Curry,12.46,142764.90000000002
2021-08-01,Edible/Tincture,Deschutes,14.5,753048.23
2021-08-01,Edible/Tincture,Douglas,8.96,203753.75999999998
2021-08-01,Edible/Tincture,Grant,8.89,8486.59
2021-08-01,Edible/Tincture,Harney,11.67,21064.51
2021-08-01,Edible/Tincture,Hood River,14.3,98124.73
2021-08-01,Edible/Tincture,Jackson,10.46,482904.51
2021-08-01,Edible/Tincture,Jefferson,8.01,42337.68
2021-08-01,Edible/Tincture,Josephine,9.29,170526.94
2021-08-01,Edible/Tincture,Klamath,7.87,109123.2
2021-08-01,Edible/Tincture,Lake,9.51,14128.99
2021-08-01,Edible/Tincture,Lane,10.7,971174.4199999999
2021-08-01,Edible/Tincture,Lincoln,14.48,326365.94
2021-08-01,Edible/Tincture,Linn,9.36,223758.30000000002
2021-08-01,Edible/Tincture,Malheur,10.44,952748.0899999999
2021-08-01,Edible/Tincture,Marion,9.22,598038.2900000002
2021-08-01,Edible/Tincture,Multnomah,10.89,2829995.2500000005
2021-08-01,Edible/Tincture,Polk,8.99,97903.44
2021-08-01,Edible/Tincture,Tillamook,15.91,142879.96000000002
2021-08-01,Edible/Tincture,Umatilla,8.31,127564.66
2021-08-01,Edible/Tincture,Wallowa,14.93,15917.77
2021-08-01,Edible/Tincture,Wasco,8.56,47869.56
2021-08-01,Edible/Tincture,Washington,13.35,1248860.7
2021-08-01,Edible/Tincture,Yamhill,11.41,204411.5
2021-08-01,Industrial Hemp,Deschutes,0.01,499.76
2021-08-01,Industrial Hemp,Grant,0.09,84.31
2021-08-01,Industrial Hemp,Multnomah,0.0,443.59
2021-08-01,Industrial Hemp Commodity/Product,Baker,0.07,285.23
2021-08-01,Industrial Hemp Commodity/Product,Benton,0.42,5491.88
2021-08-01,Industrial Hemp Commodity/Product,Clackamas,0.97,50935.24
2021-08-01,Industrial Hemp Commodity/Product,Clatsop,0.98,15874.45
2021-08-01,Industrial Hemp Commodity/Product,Columbia,1.37,13288.93
2021-08-01,Industrial Hemp Commodity/Product,Coos,0.87,15603.37
2021-08-01,Industrial Hemp Commodity/Product,Curry,1.94,22234.46
2021-08-01,Industrial Hemp Commodity/Product,Deschutes,1.06,55020.89
2021-08-01,Industrial Hemp Commodity/Product,Douglas,0.89,20293.3
2021-08-01,Industrial Hemp Commodity/Product,Grant,0.62,593.84
2021-08-01,Industrial Hemp Commodity/Product,Harney,0.79,1421.95
2021-08-01,Industrial Hemp Commodity/Product,Hood River,1.44,9871.74
