Date,Product Type,County,Month Name,Month Year,Tooltip Date,Market Share County,Sales,Sales Detail
4/1/2022,Concentrate/Extract,Clackamas,April,4/1/2022,April 2022,23.93,58766.5,58766.5
4/1/2022,Concentrate/Extract,Clatsop,April,4/1/2022,April 2022,21.17,33.6,33.6
4/1/2022,Concentrate/Extract,Clatsop,April,4/1/2022,April 2022,21.17,13226.22,13226.22
4/1/2022,Concentrate/Extract,Columbia,April,4/1/2022,April 2022,23.2,11241.26,11241.26
4/1/2022,Concentrate/Extract,Coos,April,4/1/2022,April 2022,23.74,60.42,60.42
4/1/2022,Concentrate/Extract,Coos,April,4/1/2022,April 2022,23.74,31994.74,31994.74
4/1/2022,Concentrate/Extract,Curry,April,4/1/2022,April 2022,24.38,9,9
4/1/2022,Concentrate/Extract,Curry,April,4/1/2022,April 2022,24.38,10649.63,10649.63
4/1/2022,Concentrate/Extract,Deschutes,April,4/1/2022,April 2022,24.93,464.57,464.57
4/1/2022,Concentrate/Extract,Deschutes,April,4/1/2022,April 2022,24.93,1170.48,1170.48
4/1/2022,Concentrate/Extract,Deschutes,April,4/1/2022,April 2022,24.93,94681.36,94681.36
4/1/2022,Concentrate/Extract,Douglas,April,4/1/2022,April 2022,30.88,344.27,344.27
4/1/2022,Concentrate/Extract,Douglas,April,4/1/2022,April 2022,30.88,34752.58,34752.58
4/1/2022,Concentrate/Extract,Grant,April,4/1/2022,April 2022,26.21,1893.61,1893.61
4/1/2022,Concentrate/Extract,Harney,April,4/1/2022,April 2022,21.01,1753.52,1753.52
4/1/2022,Concentrate/Extract,Hood River,April,4/1/2022,April 2022,24.11,5904.81,5904.81
4/1/2022,Concentrate/Extract,Jackson,April,4/1/2022,April 2022,28.37,1925.22,1925.22
4/1/2022,Concentrate/Extract,Jackson,April,4/1/2022,April 2022,28.37,121528.85,121528.85
4/1/2022,Concentrate/Extract,Jefferson,April,4/1/2022,April 2022,27.32,8014.95,8014.95
4/1/2022,Concentrate/Extract,Josephine,April,4/1/2022,April 2022,30.82,272.08,272.08
4/1/2022,Concentrate/Extract,Josephine,April,4/1/2022,April 2022,30.82,1415.88,1415.88
4/1/2022,Concentrate/Extract,Josephine,April,4/1/2022,April 2022,30.82,64899.97,64899.97
4/1/2022,Concentrate/Extract,Klamath,April,4/1/2022,April 2022,30.64,159.15,159.15
4/1/2022,Concentrate/Extract,Klamath,April,4/1/2022,April 2022,30.64,23901.63,23901.63
4/1/2022,Concentrate/Extract,Lake,April,4/1/2022,April 2022,33.67,3716.72,3716.72
4/1/2022,Concentrate/Extract,Lane,April,4/1/2022,April 2022,24.41,52,52
4/1/2022,Concentrate/Extract,Lane,April,4/1/2022,April 2022,24.41,1493.75,1493.75
4/1/2022,Concentrate/Extract,Lane,April,4/1/2022,April 2022,24.41,9177.03,9177.03
4/1/2022,Concentrate/Extract,Lane,April,4/1/2022,April 2022,24.41,143138.44,143138.44
4/1/2022,Concentrate/Extract,Lincoln,April,4/1/2022,April 2022,20.71,624.38,624.38
4/1/2022,Concentrate/Extract,Lincoln,April,4/1/2022,April 2022,20.71,51723.59,51723.59
4/1/2022,Concentrate/Extract,Linn,April,4/1/2022,April 2022,28.08,217.25,217.25
4/1/2022,Concentrate/Extract,Linn,April,4/1/2022,April 2022,28.08,46306.52,46306.52
4/1/2022,Concentrate/Extract,Malheur,April,4/1/2022,April 2022,23.28,18018.78,18018.78
4/1/2022,Concentrate/Extract,Marion,April,4/1/2022,April 2022,26.55,29.88,29.88
4/1/2022,Concentrate/Extract,Marion,April,4/1/2022,April 2022,26.55,673.84,673.84
4/1/2022,Concentrate/Extract,Marion,April,4/1/2022,April 2022,26.55,5644.49,5644.49
4/1/2022,Concentrate/Extract,Marion,April,4/1/2022,April 2022,26.55,112509.35,112509.35
4/1/2022,Concentrate/Extract,Multnomah,April,4/1/2022,April 2022,20.93,664.2,664.2
4/1/2022,Concentrate/Extract,Multnomah,April,4/1/2022,April 2022,20.93,7903.09,7903.09
4/1/2022,Concentrate/Extract,Multnomah,April,4/1/2022,April 2022,20.93,14782.78,14782.78
4/1/2022,Concentrate/Extract,Multnomah,April,4/1/2022,April 2022,20.93,408685.03,408685.03
4/1/2022,Concentrate/Extract,Polk,April,4/1/2022,April 2022,29.85,36.66,36.66
4/1/2022,Concentrate/Extract,Polk,April,4/1/2022,April 2022,29.85,19281.6,19281.6
4/1/2022,Concentrate/Extract,Tillamook,April,4/1/2022,April 2022,20.59,170.66,170.66
4/1/2022,Concentrate/Extract,Tillamook,April,4/1/2022,April 2022,20.59,9098.26,9098.26
4/1/2022,Concentrate/Extract,Umatilla,April,4/1/2022,April 2022,30.42,16029.14,16029.14
4/1/2022,Concentrate/Extract,Wallowa,April,4/1/2022,April 2022,26.01,3170.87,3170.87
4/1/2022,Concentrate/Extract,Wasco,April,4/1/2022,April 2022,24.54,2217.52,2217.52
4/1/2022,Concentrate/Extract,Washington,April,4/1/2022,April 2022,24.51,478.68,478.68
4/1/2022,Concentrate/Extract,Washington,April,4/1/2022,April 2022,24.51,99849.89,99849.89
4/1/2022,Concentrate/Extract,Yamhill,April,4/1/2022,April 2022,28,22980.65,22980.65
1/1/2022,Edible/Tincture,Baker,January,1/1/2022,January 2022,10.48,1003.15,1003.15
1/1/2022,Edible/Tincture,Benton,January,1/1/2022,January 2022,14.28,134,134
1/1/2022,Edible/Tincture,Benton,January,1/1/2022,January 2022,14.28,9117.56,9117.56
1/1/2022,Edible/Tincture,Clackamas,January,1/1/2022,January 2022,14.34,149.6,149.6
1/1/2022,Edible/Tincture,Clackamas,January,1/1/2022,January 2022,14.34,35729.3,35729.3
1/1/2022,Edible/Tincture,Clatsop,January,1/1/2022,January 2022,14.14,10041.48,10041.48
1/1/2022,Edible/Tincture,Columbia,January,1/1/2022,January 2022,13.39,5139.68,5139.68
1/1/2022,Edible/Tincture,Coos,January,1/1/2022,January 2022,11.3,12616.97,12616.97
1/1/2022,Edible/Tincture,Curry,January,1/1/2022,January 2022,13.3,2506.31,2506.31
1/1/2022,Edible/Tincture,Deschutes,January,1/1/2022,January 2022,15.3,1267.29,1267.29
1/1/2022,Edible/Tincture,Deschutes,January,1/1/2022,January 2022,15.3,38772.41,38772.41
1/1/2022,Edible/Tincture,Douglas,January,1/1/2022,January 2022,11.06,10667.85,10667.85
1/1/2022,Edible/Tincture,Grant,January,1/1/2022,January 2022,9.73,714.01,714.01
1/1/2022,Edible/Tincture,Harney,January,1/1/2022,January 2022,12.22,700.5,700.5
1/1/2022,Edible/Tincture,Hood River,January,1/1/2022,January 2022,13.97,3933.59,3933.59
1/1/2022,Edible/Tincture,Jackson,January,1/1/2022,January 2022,12.62,39031.81,39031.81
1/1/2022,Edible/Tincture,Jefferson,January,1/1/2022,January 2022,8.25,2683.32,2683.32
1/1/2022,Edible/Tincture,Josephine,January,1/1/2022,January 2022,11.82,19997.61,19997.61
1/1/2022,Edible/Tincture,Klamath,January,1/1/2022,January 2022,9.84,4763.62,4763.62
1/1/2022,Edible/Tincture,Lake,January,1/1/2022,January 2022,12.05,578.18,578.18
1/1/2022,Edible/Tincture,Lane,January,1/1/2022,January 2022,12.37,2145.86,2145.86
1/1/2022,Edible/Tincture,Lane,January,1/1/2022,January 2022,12.37,64715.96,64715.96
1/1/2022,Edible/Tincture,Lincoln,January,1/1/2022,January 2022,14.27,43615.54,43615.54
1/1/2022,Edible/Tincture,Linn,January,1/1/2022,January 2022,11.87,20530.83,20530.83
1/1/2022,Edible/Tincture,Malheur,January,1/1/2022,January 2022,10.44,3793.26,3793.26
1/1/2022,Edible/Tincture,Marion,January,1/1/2022,January 2022,11.02,1047.92,1047.92
1/1/2022,Edible/Tincture,Marion,January,1/1/2022,January 2022,11.02,44126.22,44126.22
1/1/2022,Edible/Tincture,Multnomah,January,1/1/2022,January 2022,12.65,2726.53,2726.53
1/1/2022,Edible/Tincture,Multnomah,January,1/1/2022,January 2022,12.65,137961.16,137961.16
1/1/2022,Edible/Tincture,Polk,January,1/1/2022,January 2022,12.28,59,59
1/1/2022,Edible/Tincture,Polk,January,1/1/2022,January 2022,12.28,6828.59,6828.59
1/1/2022,Edible/Tincture,Tillamook,January,1/1/2022,January 2022,15.01,6870.99,6870.99
1/1/2022,Edible/Tincture,Umatilla,January,1/1/2022,January 2022,9.01,3109.69,3109.69
1/1/2022,Edible/Tincture,Wallowa,January,1/1/2022,January 2022,11.08,1321.46,1321.46
1/1/2022,Edible/Tincture,Wasco,January,1/1/2022,January 2022,10.47,1235.52,1235.52
1/1/2022,Edible/Tincture,Washington,January,1/1/2022,January 2022,15.3,56130.35,56130.35
1/1/2022,Edible/Tincture,Yamhill,January,1/1/2022,January 2022,13.17,87.52,87.52
1/1/2022,Edible/Tincture,Yamhill,January,1/1/2022,January 2022,13.17,10544.47,10544.47
2/1/2022,Edible/Tincture,Baker,February,2/1/2022,February 2022,11.27,993.6,993.6
2/1/2022,Edible/Tincture,Benton,February,2/1/2022,February 2022,14.01,156.82,156.82
2/1/2022,Edible/Tincture,Benton,February,2/1/2022,February 2022,14.01,7581.09,7581.09
2/1/2022,Edible/Tincture,Clackamas,February,2/1/2022,February 2022,14.17,15,15
2/1/2022,Edible/Tincture,Clackamas,February,2/1/2022,February 2022,14.17,33414.92,33414.92
2/1/2022,Edible/Tincture,Clatsop,February,2/1/2022,February 2022,14.66,8924.36,8924.36
2/1/2022,Edible/Tincture,Columbia,February,2/1/2022,February 2022,13.31,4712.58,4712.58
2/1/2022,Edible/Tincture,Coos,February,2/1/2022,February 2022,10.98,9295.05,9295.05
2/1/2022,Edible/Tincture,Curry,February,2/1/2022,February 2022,13.7,4095.08,4095.08
2/1/2022,Edible/Tincture,Deschutes,February,2/1/2022,February 2022,15.26,1104.72,1104.72
2/1/2022,Edible/Tincture,Deschutes,February,2/1/2022,February 2022,15.26,40941.06,40941.06
2/1/2022,Edible/Tincture,Douglas,February,2/1/2022,February 2022,10.89,8670.13,8670.13
2/1/2022,Edible/Tincture,Grant,February,2/1/2022,February 2022,9.85,566.91,566.91
2/1/2022,Edible/Tincture,Harney,February,2/1/2022,February 2022,11.15,767.73,767.73
2/1/2022,Edible/Tincture,Hood River,February,2/1/2022,February 2022,13.43,20,20
2/1/2022,Edible/Tincture,Hood River,February,2/1/2022,February 2022,13.43,3146.87,3146.87
2/1/2022,Edible/Tincture,Jackson,February,2/1/2022,February 2022,12.29,37168.77,37168.77
2/1/2022,Edible/Tincture,Jefferson,February,2/1/2022,February 2022,7.95,2388.79,2388.79
2/1/2022,Edible/Tincture,Josephine,February,2/1/2022,February 2022,11.62,4.27,4.27
2/1/2022,Edible/Tincture,Josephine,February,2/1/2022,February 2022,11.62,20753.18,20753.18
2/1/2022,Edible/Tincture,Klamath,February,2/1/2022,February 2022,9.29,4401.24,4401.24
2/1/2022,Edible/Tincture,Lake,February,2/1/2022,February 2022,11.24,359.66,359.66
2/1/2022,Edible/Tincture,Lane,February,2/1/2022,February 2022,12.09,1758.58,1758.58
2/1/2022,Edible/Tincture,Lane,February,2/1/2022,February 2022,12.09,61308.6,61308.6
2/1/2022,Edible/Tincture,Lincoln,February,2/1/2022,February 2022,14.3,38084.3,38084.3
2/1/2022,Edible/Tincture,Linn,February,2/1/2022,February 2022,11.56,20038.47,20038.47
2/1/2022,Edible/Tincture,Malheur,February,2/1/2022,February 2022,10.51,3600.4,3600.4
2/1/2022,Edible/Tincture,Marion,February,2/1/2022,February 2022,10.87,1237.71,1237.71
2/1/2022,Edible/Tincture,Marion,February,2/1/2022,February 2022,10.87,46376.22,46376.22
2/1/2022,Edible/Tincture,Multnomah,February,2/1/2022,February 2022,12.44,2655.93,2655.93
2/1/2022,Edible/Tincture,Multnomah,February,2/1/2022,February 2022,12.44,134037.81,134037.81
2/1/2022,Edible/Tincture,Polk,February,2/1/2022,February 2022,11.95,76.5,76.5
2/1/2022,Edible/Tincture,Polk,February,2/1/2022,February 2022,11.95,8051.57,8051.57
2/1/2022,Edible/Tincture,Tillamook,February,2/1/2022,February 2022,15.13,6531.95,6531.95
2/1/2022,Edible/Tincture,Umatilla,February,2/1/2022,February 2022,9.06,2659.23,2659.23
2/1/2022,Edible/Tincture,Wallowa,February,2/1/2022,February 2022,14.2,2644.83,2644.83
2/1/2022,Edible/Tincture,Wasco,February,2/1/2022,February 2022,10.4,1175.89,1175.89
2/1/2022,Edible/Tincture,Washington,February,2/1/2022,February 2022,14.66,46956.3,46956.3
2/1/2022,Edible/Tincture,Yamhill,February,2/1/2022,February 2022,12.8,9685.63,9685.63
3/1/2022,Edible/Tincture,Baker,March,3/1/2022,March 2022,12.04,1488.58,1488.58
3/1/2022,Edible/Tincture,Benton,March,3/1/2022,March 2022,13.81,35.1,35.1
3/1/2022,Edible/Tincture,Benton,March,3/1/2022,March 2022,13.81,8139.22,8139.22
3/1/2022,Edible/Tincture,Clackamas,March,3/1/2022,March 2022,14.23,31853.56,31853.56
3/1/2022,Edible/Tincture,Clatsop,March,3/1/2022,March 2022,14.51,9411.87,9411.87
3/1/2022,Edible/Tincture,Columbia,March,3/1/2022,March 2022,13.71,7589.53,7589.53
3/1/2022,Edible/Tincture,Coos,March,3/1/2022,March 2022,11.28,9012.98,9012.98
3/1/2022,Edible/Tincture,Curry,March,3/1/2022,March 2022,13.04,1998.59,1998.59
3/1/2022,Edible/Tincture,Deschutes,March,3/1/2022,March 2022,15.11,1614.61,1614.61
3/1/2022,Edible/Tincture,Deschutes,March,3/1/2022,March 2022,15.11,40753.69,40753.69
3/1/2022,Edible/Tincture,Douglas,March,3/1/2022,March 2022,10.79,9659.75,9659.75
3/1/2022,Edible/Tincture,Grant,March,3/1/2022,March 2022,9.29,714.22,714.22
3/1/2022,Edible/Tincture,Harney,March,3/1/2022,March 2022,12.14,1014.74,1014.74
3/1/2022,Edible/Tincture,Hood River,March,3/1/2022,March 2022,13.29,15,15
3/1/2022,Edible/Tincture,Hood River,March,3/1/2022,March 2022,13.29,3859.98,3859.98
3/1/2022,Edible/Tincture,Jackson,March,3/1/2022,March 2022,12.14,44157.51,44157.51
3/1/2022,Edible/Tincture,Jefferson,March,3/1/2022,March 2022,8.73,2787.81,2787.81
3/1/2022,Edible/Tincture,Josephine,March,3/1/2022,March 2022,11.31,30.78,30.78
3/1/2022,Edible/Tincture,Josephine,March,3/1/2022,March 2022,11.31,22398.47,22398.47
3/1/2022,Edible/Tincture,Klamath,March,3/1/2022,March 2022,9.89,5799.57,5799.57
3/1/2022,Edible/Tincture,Lake,March,3/1/2022,March 2022,13.04,1355.52,1355.52
3/1/2022,Edible/Tincture,Lane,March,3/1/2022,March 2022,12.13,2690.81,2690.81
3/1/2022,Edible/Tincture,Lane,March,3/1/2022,March 2022,12.13,72025.77,72025.77
3/1/2022,Edible/Tincture,Lincoln,March,3/1/2022,March 2022,14.26,41797.09,41797.09
3/1/2022,Edible/Tincture,Linn,March,3/1/2022,March 2022,11.91,20027.83,20027.83
3/1/2022,Edible/Tincture,Malheur,March,3/1/2022,March 2022,10.47,3178.25,3178.25
3/1/2022,Edible/Tincture,Marion,March,3/1/2022,March 2022,10.95,1410.28,1410.28
3/1/2022,Edible/Tincture,Marion,March,3/1/2022,March 2022,10.95,48244.63,48244.63
3/1/2022,Edible/Tincture,Multnomah,March,3/1/2022,March 2022,12.52,1930.85,1930.85
3/1/2022,Edible/Tincture,Multnomah,March,3/1/2022,March 2022,12.52,137698.07,137698.07
3/1/2022,Edible/Tincture,Polk,March,3/1/2022,March 2022,11.78,15,15
3/1/2022,Edible/Tincture,Polk,March,3/1/2022,March 2022,11.78,8834.42,8834.42
3/1/2022,Edible/Tincture,Tillamook,March,3/1/2022,March 2022,15.38,7117.31,7117.31
3/1/2022,Edible/Tincture,Umatilla,March,3/1/2022,March 2022,9.12,3715.47,3715.47
3/1/2022,Edible/Tincture,Wallowa,March,3/1/2022,March 2022,13.29,2412.14,2412.14
3/1/2022,Edible/Tincture,Wasco,March,3/1/2022,March 2022,10.27,933.26,933.26
3/1/2022,Edible/Tincture,Washington,March,3/1/2022,March 2022,14.85,49085.55,49085.55
3/1/2022,Edible/Tincture,Yamhill,March,3/1/2022,March 2022,12.65,10780.55,10780.55
4/1/2022,Edible/Tincture,Baker,April,4/1/2022,April 2022,11.81,1593.79,1593.79
4/1/2022,Edible/Tincture,Benton,April,4/1/2022,April 2022,15.42,24,24
4/1/2022,Edible/Tincture,Benton,April,4/1/2022,April 2022,15.42,8786.77,8786.77
4/1/2022,Edible/Tincture,Clackamas,April,4/1/2022,April 2022,15.29,967.72,967.72
4/1/2022,Edible/Tincture,Clackamas,April,4/1/2022,April 2022,15.29,37248.87,37248.87
4/1/2022,Edible/Tincture,Clatsop,April,4/1/2022,April 2022,16.28,9263.81,9263.81
4/1/2022,Edible/Tincture,Columbia,April,4/1/2022,April 2022,15.32,8187.76,8187.76
4/1/2022,Edible/Tincture,Coos,April,4/1/2022,April 2022,12.57,12010.94,12010.94
4/1/2022,Edible/Tincture,Curry,April,4/1/2022,April 2022,15.26,3493.27,3493.27
4/1/2022,Edible/Tincture,Deschutes,April,4/1/2022,April 2022,16.28,1189.38,1189.38
4/1/2022,Edible/Tincture,Deschutes,April,4/1/2022,April 2022,16.28,44319.39,44319.39
4/1/2022,Edible/Tincture,Douglas,April,4/1/2022,April 2022,11.51,12750.35,12750.35
4/1/2022,Edible/Tincture,Grant,April,4/1/2022,April 2022,9.4,644.62,644.62
4/1/2022,Edible/Tincture,Harney,April,4/1/2022,April 2022,13.65,946.2,946.2
4/1/2022,Edible/Tincture,Hood River,April,4/1/2022,April 2022,13.84,44.17,44.17
4/1/2022,Edible/Tincture,Hood River,April,4/1/2022,April 2022,13.84,3628.84,3628.84
4/1/2022,Edible/Tincture,Jackson,April,4/1/2022,April 2022,13.15,42628.63,42628.63
4/1/2022,Edible/Tincture,Jefferson,April,4/1/2022,April 2022,10.23,3226.09,3226.09
4/1/2022,Edible/Tincture,Josephine,April,4/1/2022,April 2022,12.52,59.84,59.84
4/1/2022,Edible/Tincture,Josephine,April,4/1/2022,April 2022,12.52,21519.22,21519.22
4/1/2022,Edible/Tincture,Klamath,April,4/1/2022,April 2022,10.84,7030.88,7030.88
4/1/2022,Edible/Tincture,Lake,April,4/1/2022,April 2022,13.81,968.75,968.75
4/1/2022,Edible/Tincture,Lane,April,4/1/2022,April 2022,13.38,2992.78,2992.78
4/1/2022,Edible/Tincture,Lane,April,4/1/2022,April 2022,13.38,85953.73,85953.73
4/1/2022,Edible/Tincture,Lincoln,April,4/1/2022,April 2022,15.71,47003.08,47003.08
4/1/2022,Edible/Tincture,Linn,April,4/1/2022,April 2022,12.4,19509.91,19509.91
4/1/2022,Edible/Tincture,Malheur,April,4/1/2022,April 2022,10.99,5045.92,5045.92
4/1/2022,Edible/Tincture,Marion,April,4/1/2022,April 2022,12.1,1772.46,1772.46
4/1/2022,Edible/Tincture,Marion,April,4/1/2022,April 2022,12.1,53137.67,53137.67
4/1/2022,Edible/Tincture,Multnomah,April,4/1/2022,April 2022,13.54,2758.35,2758.35
4/1/2022,Edible/Tincture,Multnomah,April,4/1/2022,April 2022,13.54,154774.34,154774.34
4/1/2022,Edible/Tincture,Polk,April,4/1/2022,April 2022,13.51,49.5,49.5
4/1/2022,Edible/Tincture,Polk,April,4/1/2022,April 2022,13.51,10556.1,10556.1
4/1/2022,Edible/Tincture,Tillamook,April,4/1/2022,April 2022,16.76,9252.65,9252.65
4/1/2022,Edible/Tincture,Umatilla,April,4/1/2022,April 2022,10.09,3117.95,3117.95
4/1/2022,Edible/Tincture,Wallowa,April,4/1/2022,April 2022,14.5,2363.4,2363.4
4/1/2022,Edible/Tincture,Wasco,April,4/1/2022,April 2022,11.63,1511.77,1511.77
4/1/2022,Edible/Tincture,Washington,April,4/1/2022,April 2022,16.25,66165.34,66165.34
4/1/2022,Edible/Tincture,Yamhill,April,4/1/2022,April 2022,13.59,11624.92,11624.92
1/1/2022,Industrial Hemp,Lane,January,1/1/2022,January 2022,0.01,114.51,114.51
1/1/2022,Industrial Hemp,Marion,January,1/1/2022,January 2022,0.01,57.99,57.99
2/1/2022,Industrial Hemp,Lane,February,2/1/2022,February 2022,0.01,87.9,87.9
2/1/2022,Industrial Hemp,Marion,February,2/1/2022,February 2022,0,58.33,58.33
3/1/2022,Industrial Hemp,Marion,March,3/1/2022,March 2022,0,46.66,46.66
3/1/2022,Industrial Hemp,Multnomah,March,3/1/2022,March 2022,0,35,35
1/1/2022,Industrial Hemp Commodity/Product,Baker,January,1/1/2022,January 2022,0.08,11.4,11.4
1/1/2022,Industrial Hemp Commodity/Product,Benton,January,1/1/2022,January 2022,0.57,392.6,392.6
1/1/2022,Industrial Hemp Commodity/Product,Clackamas,January,1/1/2022,January 2022,1.02,2084.74,2084.74
1/1/2022,Industrial Hemp Commodity/Product,Clatsop,January,1/1/2022,January 2022,0.94,364.8,364.8
1/1/2022,Industrial Hemp Commodity/Product,Columbia,January,1/1/2022,January 2022,1.31,366.27,366.27
1/1/2022,Industrial Hemp Commodity/Product,Coos,January,1/1/2022,January 2022,0.88,556.79,556.79
1/1/2022,Industrial Hemp Commodity/Product,Curry,January,1/1/2022,January 2022,1.91,219.25,219.25
1/1/2022,Industrial Hemp Commodity/Product,Deschutes,January,1/1/2022,January 2022,1.07,2390.45,2390.45
1/1/2022,Industrial Hemp Commodity/Product,Douglas,January,1/1/2022,January 2022,1.28,913.46,913.46
1/1/2022,Industrial Hemp Commodity/Product,Grant,January,1/1/2022,January 2022,0.53,15,15
1/1/2022,Industrial Hemp Commodity/Product,Hood River,January,1/1/2022,January 2022,1.31,577.21,577.21
1/1/2022,Industrial Hemp Commodity/Product,Jackson,January,1/1/2022,January 2022,1.26,2881.86,2881.86
1/1/2022,Industrial Hemp Commodity/Product,Jefferson,January,1/1/2022,January 2022,0.69,135.97,135.97
1/1/2022,Industrial Hemp Commodity/Product,Josephine,January,1/1/2022,January 2022,0.91,976.34,976.34
1/1/2022,Industrial Hemp Commodity/Product,Klamath,January,1/1/2022,January 2022,0.81,223,223
1/1/2022,Industrial Hemp Commodity/Product,Lane,January,1/1/2022,January 2022,1.24,163.7,163.7
1/1/2022,Industrial Hemp Commodity/Product,Lane,January,1/1/2022,January 2022,1.24,4044.03,4044.03
1/1/2022,Industrial Hemp Commodity/Product,Lincoln,January,1/1/2022,January 2022,1.54,2126.63,2126.63
1/1/2022,Industrial Hemp Commodity/Product,Linn,January,1/1/2022,January 2022,0.83,851.08,851.08
1/1/2022,Industrial Hemp Commodity/Product,Malheur,January,1/1/2022,January 2022,0.25,48.3,48.3
1/1/2022,Industrial Hemp Commodity/Product,Marion,January,1/1/2022,January 2022,0.93,52.5,52.5
1/1/2022,Industrial Hemp Commodity/Product,Marion,January,1/1/2022,January 2022,0.93,2361.13,2361.13
1/1/2022,Industrial Hemp Commodity/Product,Multnomah,January,1/1/2022,January 2022,0.56,164.6,164.6
1/1/2022,Industrial Hemp Commodity/Product,Multnomah,January,1/1/2022,January 2022,0.56,4428.56,4428.56
1/1/2022,Industrial Hemp Commodity/Product,Polk,January,1/1/2022,January 2022,1.2,688.35,688.35
1/1/2022,Industrial Hemp Commodity/Product,Tillamook,January,1/1/2022,January 2022,1.41,232.88,232.88
