Date,Product Type,County,Market Share County,Sales,Population
8/1/2020,Concentrate/Extract,Josephine,29.48,1989.29,71032.315952205
8/1/2020,Concentrate/Extract,Josephine,29.48,82379.71,71032.315952205
8/1/2020,Concentrate/Extract,Klamath,28.39,312.43,54971.815433784
8/1/2020,Concentrate/Extract,Klamath,28.39,21695.36,54971.815433784
8/1/2020,Concentrate/Extract,Lake,27.56,2168.92,6853.660310997
8/1/2020,Concentrate/Extract,Lane,24.9,100,316010.656424975
8/1/2020,Concentrate/Extract,Lane,24.9,2136.66,316010.656424975
8/1/2020,Concentrate/Extract,Lane,24.9,5746.03,316010.656424975
8/1/2020,Concentrate/Extract,Lane,24.9,160848.7,316010.656424975
8/1/2020,Concentrate/Extract,Lincoln,22.44,494.3,40715.951049841
8/1/2020,Concentrate/Extract,Lincoln,22.44,66444.12,40715.951049841
8/1/2020,Concentrate/Extract,Linn,27.97,126.34,99304.123677448
8/1/2020,Concentrate/Extract,Linn,27.97,47186.59,99304.123677448
8/1/2020,Concentrate/Extract,Malheur,28.49,59,24652.092207692
8/1/2020,Concentrate/Extract,Malheur,28.49,18359.13,24652.092207692
8/1/2020,Concentrate/Extract,Marion,28.17,3178.27,263495.741438299
8/1/2020,Concentrate/Extract,Marion,28.17,4210.66,263495.741438299
8/1/2020,Concentrate/Extract,Marion,28.17,126758.5,263495.741438299
8/1/2020,Concentrate/Extract,Multnomah,18.55,105,676498.094048244
8/1/2020,Concentrate/Extract,Multnomah,18.55,10345.29,676498.094048244
8/1/2020,Concentrate/Extract,Multnomah,18.55,27421.17,676498.094048244
8/1/2020,Concentrate/Extract,Multnomah,18.55,471765.43,676498.094048244
8/1/2020,Concentrate/Extract,Polk,31.03,166.04,64186.931924030
8/1/2020,Concentrate/Extract,Polk,31.03,20955.84,64186.931924030
8/1/2020,Concentrate/Extract,Tillamook,20.75,12502.29,21375.275640877
8/1/2020,Concentrate/Extract,Umatilla,32.73,813.53,61198.789932006
8/1/2020,Concentrate/Extract,Umatilla,32.73,18664.13,61198.789932006
8/1/2020,Concentrate/Extract,Union,8.43,145,20784.486872612
8/1/2020,Concentrate/Extract,Union,8.43,1745,20784.486872612
8/1/2020,Concentrate/Extract,Wallowa,20.47,3077.18,5761.986519988
8/1/2020,Concentrate/Extract,Wasco,28.28,151.63,21348.383291876
8/1/2020,Concentrate/Extract,Wasco,28.28,3251.49,21348.383291876
8/1/2020,Concentrate/Extract,Washington,26.33,158,479432.130448319
8/1/2020,Concentrate/Extract,Washington,26.33,970.58,479432.130448319
8/1/2020,Concentrate/Extract,Washington,26.33,116236.42,479432.130448319
8/1/2020,Concentrate/Extract,Yamhill,29.77,1056.27,84193.241452416
8/1/2020,Concentrate/Extract,Yamhill,29.77,32126.77,84193.241452416
9/1/2020,Concentrate/Extract,Baker,23.42,3962.23,13829.353862058
9/1/2020,Concentrate/Extract,Benton,26.95,12.5,80108.503596746
9/1/2020,Concentrate/Extract,Benton,26.95,88.55,80108.503596746
9/1/2020,Concentrate/Extract,Benton,26.95,126,80108.503596746
9/1/2020,Concentrate/Extract,Benton,26.95,17912.54,80108.503596746
9/1/2020,Concentrate/Extract,Clackamas,23.9,440.3,339552.795761641
9/1/2020,Concentrate/Extract,Clackamas,23.9,63379.06,339552.795761641
9/1/2020,Concentrate/Extract,Clatsop,21.89,251.6,31928.748618368
9/1/2020,Concentrate/Extract,Clatsop,21.89,16235.83,31928.748618368
9/1/2020,Concentrate/Extract,Columbia,25.46,19.6,42734.772493299
9/1/2020,Concentrate/Extract,Columbia,25.46,12288.35,42734.772493299
9/1/2020,Concentrate/Extract,Coos,25.84,77.08,51649.087695999
9/1/2020,Concentrate/Extract,Coos,25.84,82.5,51649.087695999
9/1/2020,Concentrate/Extract,Coos,25.84,26418.31,51649.087695999
9/1/2020,Concentrate/Extract,Curry,25.07,14351.54,20011.870404071
9/1/2020,Concentrate/Extract,Deschutes,25.93,419.68,154914.797934438
9/1/2020,Concentrate/Extract,Deschutes,25.93,2034.44,154914.797934438
9/1/2020,Concentrate/Extract,Deschutes,25.93,115098.24,154914.797934438
9/1/2020,Concentrate/Extract,Douglas,29.59,397.48,92385.191872140
9/1/2020,Concentrate/Extract,Douglas,29.59,40120.49,92385.191872140
9/1/2020,Concentrate/Extract,Grant,33.77,2483.58,6293.128486403
9/1/2020,Concentrate/Extract,Harney,21.4,2448.47,5886.075215052
9/1/2020,Concentrate/Extract,Hood River,22.4,22.5,19848.365807806
9/1/2020,Concentrate/Extract,Hood River,22.4,60,19848.365807806
9/1/2020,Concentrate/Extract,Hood River,22.4,8166.14,19848.365807806
9/1/2020,Concentrate/Extract,Jackson,27.3,80,179522.356189923
9/1/2020,Concentrate/Extract,Jackson,27.3,4684.22,179522.356189923
9/1/2020,Concentrate/Extract,Jackson,27.3,112240.36,179522.356189923
9/1/2020,Concentrate/Extract,Jefferson,29.91,10614.71,19066.288697207
9/1/2020,Concentrate/Extract,Josephine,29.72,1317.8,71032.315952205
9/1/2020,Concentrate/Extract,Josephine,29.72,80164.86,71032.315952205
9/1/2020,Concentrate/Extract,Klamath,28.44,516.52,54971.815433784
9/1/2020,Concentrate/Extract,Klamath,28.44,18231.49,54971.815433784
9/1/2020,Concentrate/Extract,Lake,31.36,2067.63,6853.660310997
9/1/2020,Concentrate/Extract,Lane,25.19,16.67,316010.656424975
9/1/2020,Concentrate/Extract,Lane,25.19,1982.12,316010.656424975
9/1/2020,Concentrate/Extract,Lane,25.19,4866.43,316010.656424975
9/1/2020,Concentrate/Extract,Lane,25.19,155307.3,316010.656424975
9/1/2020,Concentrate/Extract,Lincoln,22.22,402,40715.951049841
9/1/2020,Concentrate/Extract,Lincoln,22.22,61099.62,40715.951049841
9/1/2020,Concentrate/Extract,Linn,28.53,131.85,99304.123677448
9/1/2020,Concentrate/Extract,Linn,28.53,47612.36,99304.123677448
9/1/2020,Concentrate/Extract,Malheur,28.52,354.82,24652.092207692
9/1/2020,Concentrate/Extract,Malheur,28.52,365.21,24652.092207692
9/1/2020,Concentrate/Extract,Malheur,28.52,15237.7,24652.092207692
9/1/2020,Concentrate/Extract,Marion,28.84,2716.33,263495.741438299
9/1/2020,Concentrate/Extract,Marion,28.84,3365.73,263495.741438299
9/1/2020,Concentrate/Extract,Marion,28.84,121479.04,263495.741438299
9/1/2020,Concentrate/Extract,Multnomah,18.85,9910.23,676498.094048244
9/1/2020,Concentrate/Extract,Multnomah,18.85,25161.57,676498.094048244
9/1/2020,Concentrate/Extract,Multnomah,18.85,460065.35,676498.094048244
9/1/2020,Concentrate/Extract,Polk,32.73,322.65,64186.931924030
9/1/2020,Concentrate/Extract,Polk,32.73,23935.43,64186.931924030
9/1/2020,Concentrate/Extract,Tillamook,21,99.61,21375.275640877
9/1/2020,Concentrate/Extract,Tillamook,21,12148.94,21375.275640877
9/1/2020,Concentrate/Extract,Umatilla,33.43,892.38,61198.789932006
9/1/2020,Concentrate/Extract,Umatilla,33.43,17478.41,61198.789932006
9/1/2020,Concentrate/Extract,Wallowa,21.63,2761.8,5761.986519988
9/1/2020,Concentrate/Extract,Wasco,27.97,193.27,21348.383291876
9/1/2020,Concentrate/Extract,Wasco,27.97,2887.42,21348.383291876
9/1/2020,Concentrate/Extract,Washington,25.64,102,479432.130448319
9/1/2020,Concentrate/Extract,Washington,25.64,1051.09,479432.130448319
9/1/2020,Concentrate/Extract,Washington,25.64,112533.2,479432.130448319
9/1/2020,Concentrate/Extract,Yamhill,30.15,1067.91,84193.241452416
9/1/2020,Concentrate/Extract,Yamhill,30.15,30310.93,84193.241452416
10/1/2020,Concentrate/Extract,Baker,24.73,3818.83,13829.353862058
10/1/2020,Concentrate/Extract,Benton,28.23,10.66,80108.503596746
10/1/2020,Concentrate/Extract,Benton,28.23,217,80108.503596746
10/1/2020,Concentrate/Extract,Benton,28.23,16849.27,80108.503596746
10/1/2020,Concentrate/Extract,Clackamas,25.37,774.7,339552.795761641
10/1/2020,Concentrate/Extract,Clackamas,25.37,68870.09,339552.795761641
10/1/2020,Concentrate/Extract,Clatsop,22.37,119.08,31928.748618368
10/1/2020,Concentrate/Extract,Clatsop,22.37,14956.09,31928.748618368
10/1/2020,Concentrate/Extract,Columbia,27,7.94,42734.772493299
10/1/2020,Concentrate/Extract,Columbia,27,12595.67,42734.772493299
10/1/2020,Concentrate/Extract,Coos,27.86,71.67,51649.087695999
10/1/2020,Concentrate/Extract,Coos,27.86,241.66,51649.087695999
10/1/2020,Concentrate/Extract,Coos,27.86,23853.49,51649.087695999
10/1/2020,Concentrate/Extract,Curry,25.96,20,20011.870404071
10/1/2020,Concentrate/Extract,Curry,25.96,15092.22,20011.870404071
10/1/2020,Concentrate/Extract,Deschutes,27.17,119.12,154914.797934438
10/1/2020,Concentrate/Extract,Deschutes,27.17,1336.98,154914.797934438
10/1/2020,Concentrate/Extract,Deschutes,27.17,122441.99,154914.797934438
10/1/2020,Concentrate/Extract,Douglas,32.36,232.85,92385.191872140
10/1/2020,Concentrate/Extract,Douglas,32.36,39784.54,92385.191872140
10/1/2020,Concentrate/Extract,Grant,34.86,2262.52,6293.128486403
10/1/2020,Concentrate/Extract,Harney,22.02,2695.9,5886.075215052
10/1/2020,Concentrate/Extract,Hood River,23.07,11,19848.365807806
10/1/2020,Concentrate/Extract,Hood River,23.07,8239.87,19848.365807806
10/1/2020,Concentrate/Extract,Jackson,28.64,18,179522.356189923
10/1/2020,Concentrate/Extract,Jackson,28.64,4349.41,179522.356189923
10/1/2020,Concentrate/Extract,Jackson,28.64,129896.56,179522.356189923
10/1/2020,Concentrate/Extract,Jefferson,32.61,11363.66,19066.288697207
10/1/2020,Concentrate/Extract,Josephine,32.96,2291.87,71032.315952205
10/1/2020,Concentrate/Extract,Josephine,32.96,83704.87,71032.315952205
10/1/2020,Concentrate/Extract,Klamath,32.63,481.74,54971.815433784
10/1/2020,Concentrate/Extract,Klamath,32.63,22651.73,54971.815433784
10/1/2020,Concentrate/Extract,Lake,34.3,2721.57,6853.660310997
10/1/2020,Concentrate/Extract,Lane,26.46,10.66,316010.656424975
10/1/2020,Concentrate/Extract,Lane,26.46,3449.25,316010.656424975
10/1/2020,Concentrate/Extract,Lane,26.46,5172.42,316010.656424975
10/1/2020,Concentrate/Extract,Lane,26.46,168892.81,316010.656424975
10/1/2020,Concentrate/Extract,Lincoln,23.01,138.51,40715.951049841
10/1/2020,Concentrate/Extract,Lincoln,23.01,67015.36,40715.951049841
10/1/2020,Concentrate/Extract,Linn,30.37,207.89,99304.123677448
10/1/2020,Concentrate/Extract,Linn,30.37,54296.8,99304.123677448
10/1/2020,Concentrate/Extract,Malheur,29.65,427,24652.092207692
10/1/2020,Concentrate/Extract,Malheur,29.65,748.69,24652.092207692
10/1/2020,Concentrate/Extract,Malheur,29.65,16020.36,24652.092207692
10/1/2020,Concentrate/Extract,Marion,30.58,66,263495.741438299
10/1/2020,Concentrate/Extract,Marion,30.58,4379.15,263495.741438299
10/1/2020,Concentrate/Extract,Marion,30.58,17278.95,263495.741438299
10/1/2020,Concentrate/Extract,Marion,30.58,127618.32,263495.741438299
10/1/2020,Concentrate/Extract,Multnomah,20.12,75.67,676498.094048244
10/1/2020,Concentrate/Extract,Multnomah,20.12,10187.38,676498.094048244
10/1/2020,Concentrate/Extract,Multnomah,20.12,30859.02,676498.094048244
10/1/2020,Concentrate/Extract,Multnomah,20.12,488269.45,676498.094048244
10/1/2020,Concentrate/Extract,Polk,34.43,467.51,64186.931924030
10/1/2020,Concentrate/Extract,Polk,34.43,25537.56,64186.931924030
10/1/2020,Concentrate/Extract,Tillamook,22.73,71.8,21375.275640877
10/1/2020,Concentrate/Extract,Tillamook,22.73,13563.61,21375.275640877
10/1/2020,Concentrate/Extract,Umatilla,35,743.78,61198.789932006
10/1/2020,Concentrate/Extract,Umatilla,35,19872.15,61198.789932006
10/1/2020,Concentrate/Extract,Wallowa,22.74,1399.48,5761.986519988
10/1/2020,Concentrate/Extract,Wasco,29.24,311.73,21348.383291876
10/1/2020,Concentrate/Extract,Wasco,29.24,2642.86,21348.383291876
10/1/2020,Concentrate/Extract,Washington,26.83,125,479432.130448319
10/1/2020,Concentrate/Extract,Washington,26.83,1441.8,479432.130448319
10/1/2020,Concentrate/Extract,Washington,26.83,125724.44,479432.130448319
10/1/2020,Concentrate/Extract,Yamhill,31.92,210,84193.241452416
10/1/2020,Concentrate/Extract,Yamhill,31.92,558.51,84193.241452416
10/1/2020,Concentrate/Extract,Yamhill,31.92,780.03,84193.241452416
10/1/2020,Concentrate/Extract,Yamhill,31.92,29827.8,84193.241452416
11/1/2020,Concentrate/Extract,Baker,23.24,2077.77,13829.353862058
11/1/2020,Concentrate/Extract,Benton,28.58,2.5,80108.503596746
11/1/2020,Concentrate/Extract,Benton,28.58,221,80108.503596746
11/1/2020,Concentrate/Extract,Benton,28.58,16782.14,80108.503596746
11/1/2020,Concentrate/Extract,Clackamas,25.43,313.58,339552.795761641
11/1/2020,Concentrate/Extract,Clackamas,25.43,66561.79,339552.795761641
11/1/2020,Concentrate/Extract,Clatsop,22.99,72.97,31928.748618368
11/1/2020,Concentrate/Extract,Clatsop,22.99,14905.89,31928.748618368
11/1/2020,Concentrate/Extract,Columbia,28.04,12.6,42734.772493299
11/1/2020,Concentrate/Extract,Columbia,28.04,13122.54,42734.772493299
11/1/2020,Concentrate/Extract,Coos,27.66,27.42,51649.087695999
11/1/2020,Concentrate/Extract,Coos,27.66,23516.54,51649.087695999
11/1/2020,Concentrate/Extract,Curry,26,12938.23,20011.870404071
11/1/2020,Concentrate/Extract,Deschutes,27.28,34.8,154914.797934438
11/1/2020,Concentrate/Extract,Deschutes,27.28,1629.33,154914.797934438
11/1/2020,Concentrate/Extract,Deschutes,27.28,108346.38,154914.797934438
11/1/2020,Concentrate/Extract,Douglas,34.56,76.5,92385.191872140
11/1/2020,Concentrate/Extract,Douglas,34.56,42868.07,92385.191872140
11/1/2020,Concentrate/Extract,Grant,32.01,1635.36,6293.128486403
11/1/2020,Concentrate/Extract,Harney,22.46,25,5886.075215052
11/1/2020,Concentrate/Extract,Harney,22.46,2251.44,5886.075215052
11/1/2020,Concentrate/Extract,Hood River,26.37,32.5,19848.365807806
11/1/2020,Concentrate/Extract,Hood River,26.37,9043.52,19848.365807806
11/1/2020,Concentrate/Extract,Jackson,31.1,45,179522.356189923
11/1/2020,Concentrate/Extract,Jackson,31.1,2732.41,179522.356189923
11/1/2020,Concentrate/Extract,Jackson,31.1,132689.28,179522.356189923
11/1/2020,Concentrate/Extract,Jefferson,34.61,10531.2,19066.288697207
11/1/2020,Concentrate/Extract,Josephine,35.59,74.7,71032.315952205
11/1/2020,Concentrate/Extract,Josephine,35.59,2588.69,71032.315952205
11/1/2020,Concentrate/Extract,Josephine,35.59,73448.76,71032.315952205
11/1/2020,Concentrate/Extract,Klamath,37.03,327.51,54971.815433784
11/1/2020,Concentrate/Extract,Klamath,37.03,20513.1,54971.815433784
11/1/2020,Concentrate/Extract,Lake,34.06,2535.64,6853.660310997
11/1/2020,Concentrate/Extract,Lane,27.05,150.04,316010.656424975
11/1/2020,Concentrate/Extract,Lane,27.05,5464.38,316010.656424975
11/1/2020,Concentrate/Extract,Lane,27.05,6531.26,316010.656424975
11/1/2020,Concentrate/Extract,Lane,27.05,151071.53,316010.656424975
11/1/2020,Concentrate/Extract,Lincoln,23.81,343.53,40715.951049841
11/1/2020,Concentrate/Extract,Lincoln,23.81,64599.55,40715.951049841
11/1/2020,Concentrate/Extract,Linn,30.04,113.37,99304.123677448
11/1/2020,Concentrate/Extract,Linn,30.04,48105.9,99304.123677448
11/1/2020,Concentrate/Extract,Malheur,29.28,107.75,24652.092207692
11/1/2020,Concentrate/Extract,Malheur,29.28,110.25,24652.092207692
11/1/2020,Concentrate/Extract,Malheur,29.28,13985.48,24652.092207692
11/1/2020,Concentrate/Extract,Marion,30.8,4034.72,263495.741438299
11/1/2020,Concentrate/Extract,Marion,30.8,12083.66,263495.741438299
11/1/2020,Concentrate/Extract,Marion,30.8,126840.88,263495.741438299
11/1/2020,Concentrate/Extract,Multnomah,20.76,10672.16,676498.094048244
11/1/2020,Concentrate/Extract,Multnomah,20.76,14983.86,676498.094048244
11/1/2020,Concentrate/Extract,Multnomah,20.76,518204.89,676498.094048244
11/1/2020,Concentrate/Extract,Polk,35.98,515.26,64186.931924030
11/1/2020,Concentrate/Extract,Polk,35.98,24866.15,64186.931924030
11/1/2020,Concentrate/Extract,Tillamook,23.66,15,21375.275640877
11/1/2020,Concentrate/Extract,Tillamook,23.66,12935.35,21375.275640877
11/1/2020,Concentrate/Extract,Umatilla,35.91,974.62,61198.789932006
11/1/2020,Concentrate/Extract,Umatilla,35.91,17893.22,61198.789932006
11/1/2020,Concentrate/Extract,Wallowa,24.6,1725.3,5761.986519988
11/1/2020,Concentrate/Extract,Wasco,30.75,56.08,21348.383291876
11/1/2020,Concentrate/Extract,Wasco,30.75,2842.98,21348.383291876
11/1/2020,Concentrate/Extract,Washington,26.61,435.1,479432.130448319
11/1/2020,Concentrate/Extract,Washington,26.61,543.46,479432.130448319
11/1/2020,Concentrate/Extract,Washington,26.61,112124.87,479432.130448319
11/1/2020,Concentrate/Extract,Yamhill,32.35,140,84193.241452416
11/1/2020,Concentrate/Extract,Yamhill,32.35,538.33,84193.241452416
11/1/2020,Concentrate/Extract,Yamhill,32.35,2770.09,84193.241452416
11/1/2020,Concentrate/Extract,Yamhill,32.35,26945.96,84193.241452416
12/1/2020,Concentrate/Extract,Baker,24.27,2949.25,13829.353862058
12/1/2020,Concentrate/Extract,Benton,27.98,61.5,80108.503596746
12/1/2020,Concentrate/Extract,Benton,27.98,180,80108.503596746
12/1/2020,Concentrate/Extract,Benton,27.98,17781.01,80108.503596746
12/1/2020,Concentrate/Extract,Clackamas,24.88,360.38,339552.795761641
12/1/2020,Concentrate/Extract,Clackamas,24.88,64647.36,339552.795761641
12/1/2020,Concentrate/Extract,Clatsop,23.26,56,31928.748618368
12/1/2020,Concentrate/Extract,Clatsop,23.26,16557.81,31928.748618368
12/1/2020,Concentrate/Extract,Columbia,27.72,15930.44,42734.772493299
12/1/2020,Concentrate/Extract,Coos,27.21,18.67,51649.087695999
12/1/2020,Concentrate/Extract,Coos,27.21,69.78,51649.087695999
12/1/2020,Concentrate/Extract,Coos,27.21,24110.25,51649.087695999
12/1/2020,Concentrate/Extract,Curry,27.4,46,20011.870404071
12/1/2020,Concentrate/Extract,Curry,27.4,13812.92,20011.870404071
12/1/2020,Concentrate/Extract,Deschutes,27.18,373.7,154914.797934438
12/1/2020,Concentrate/Extract,Deschutes,27.18,2356.68,154914.797934438
12/1/2020,Concentrate/Extract,Deschutes,27.18,118485.79,154914.797934438
12/1/2020,Concentrate/Extract,Douglas,33.85,101,92385.191872140
12/1/2020,Concentrate/Extract,Douglas,33.85,44568.8,92385.191872140
12/1/2020,Concentrate/Extract,Grant,35.08,1715.92,6293.128486403
12/1/2020,Concentrate/Extract,Harney,23.15,25,5886.075215052
12/1/2020,Concentrate/Extract,Harney,23.15,2319.07,5886.075215052
12/1/2020,Concentrate/Extract,Hood River,24.76,11.09,19848.365807806
12/1/2020,Concentrate/Extract,Hood River,24.76,120.02,19848.365807806
12/1/2020,Concentrate/Extract,Hood River,24.76,9067.6,19848.365807806
12/1/2020,Concentrate/Extract,Jackson,30.85,132.26,179522.356189923
12/1/2020,Concentrate/Extract,Jackson,30.85,3945.27,179522.356189923
12/1/2020,Concentrate/Extract,Jackson,30.85,131187.61,179522.356189923
12/1/2020,Concentrate/Extract,Jefferson,33.1,44.35,19066.288697207
12/1/2020,Concentrate/Extract,Jefferson,33.1,10838.28,19066.288697207
12/1/2020,Concentrate/Extract,Josephine,36.13,4397.04,71032.315952205
12/1/2020,Concentrate/Extract,Josephine,36.13,79025.39,71032.315952205
12/1/2020,Concentrate/Extract,Klamath,36.38,470.86,54971.815433784
12/1/2020,Concentrate/Extract,Klamath,36.38,24831.86,54971.815433784
12/1/2020,Concentrate/Extract,Lake,33.86,3462.84,6853.660310997
12/1/2020,Concentrate/Extract,Lane,27.26,65.01,316010.656424975
12/1/2020,Concentrate/Extract,Lane,27.26,3426.35,316010.656424975
12/1/2020,Concentrate/Extract,Lane,27.26,7234.3,316010.656424975
12/1/2020,Concentrate/Extract,Lane,27.26,167642.84,316010.656424975
12/1/2020,Concentrate/Extract,Lincoln,23.35,1203.17,40715.951049841
12/1/2020,Concentrate/Extract,Lincoln,23.35,74695.99,40715.951049841
12/1/2020,Concentrate/Extract,Linn,29.19,116.49,99304.123677448
12/1/2020,Concentrate/Extract,Linn,29.19,53847.27,99304.123677448
12/1/2020,Concentrate/Extract,Malheur,28.41,27,24652.092207692
12/1/2020,Concentrate/Extract,Malheur,28.41,262.33,24652.092207692
12/1/2020,Concentrate/Extract,Malheur,28.41,17128.29,24652.092207692
12/1/2020,Concentrate/Extract,Marion,29.96,80,263495.741438299
12/1/2020,Concentrate/Extract,Marion,29.96,5165.05,263495.741438299
12/1/2020,Concentrate/Extract,Marion,29.96,9649.96,263495.741438299
12/1/2020,Concentrate/Extract,Marion,29.96,140846.75,263495.741438299
12/1/2020,Concentrate/Extract,Multnomah,20.96,10.5,676498.094048244
12/1/2020,Concentrate/Extract,Multnomah,20.96,8533.7,676498.094048244
12/1/2020,Concentrate/Extract,Multnomah,20.96,20216.15,676498.094048244
12/1/2020,Concentrate/Extract,Multnomah,20.96,526098.39,676498.094048244
12/1/2020,Concentrate/Extract,Polk,36.2,173.32,64186.931924030
12/1/2020,Concentrate/Extract,Polk,36.2,660.59,64186.931924030
12/1/2020,Concentrate/Extract,Polk,36.2,26320.42,64186.931924030
12/1/2020,Concentrate/Extract,Tillamook,24.32,90,21375.275640877
12/1/2020,Concentrate/Extract,Tillamook,24.32,12423.78,21375.275640877
12/1/2020,Concentrate/Extract,Umatilla,34.67,171.94,61198.789932006
12/1/2020,Concentrate/Extract,Umatilla,34.67,19687.19,61198.789932006
12/1/2020,Concentrate/Extract,Wallowa,26,2061.34,5761.986519988
12/1/2020,Concentrate/Extract,Wasco,29.93,3080.6,21348.383291876
12/1/2020,Concentrate/Extract,Washington,25.64,212.1,479432.130448319
